DATE,DAY_OF_THE_WEEK,MONTH,SEASON,ACTIVITY_steps,ACTIVITY_distance,ACTIVITY_soft,ACTIVITY_moderate,ACTIVITY_intense,ACTIVITY_hr_average,ACTIVITY_hr_min,ACTIVITY_hr_max,SLEEP_totalsleeptime,SLEEP_durationtosleep,SLEEP_hr_average,SLEEP_hr_min,SLEEP_hr_max,SLEEP_wakeupcount,SLEEP_wakeupduration
10.10.21,6,9,1,7053,5905,6481,3239,0,68,48,101,29520,120,58,55,66,0,240
11.10.21,0,9,1,9577,9878,6540,2580,1895,74,40,187,26520,120,57,51,68,1,2100
12.10.21,1,9,1,4456,3817,4319,1620,1080,66,39,130,24960,120,56,46,71,1,2100
13.10.21,2,9,1,9332,9622,5700,2640,1200,75,46,186,24900,120,59,53,93,1,2820
14.10.21,3,9,1,4666,4097,4981,2100,0,65,47,109,23580,120,59,55,65,0,120
15.10.21,4,9,1,4690,3850,7080,1500,0,66,38,112,24540,120,56,49,81,1,2340
16.10.21,5,9,1,9719,8092,10682,3959,0,73,47,179,31800,120,56,49,67,0,360
17.10.21,6,9,1,6686,5924,3480,5100,0,64,53,82,30960,120,55,50,62,0,420
18.10.21,0,9,1,9259,9506,5160,2640,2460,73,45,183,24780,120,56,51,66,1,2100
19.10.21,1,9,1,4209,3632,4140,1861,1020,65,53,118,24480,120,55,49,64,0,120
20.10.21,2,9,1,8906,9258,4920,2400,2160,74,43,183,25560,120,57,53,73,0,1440
21.10.21,3,9,1,4504,4183,3480,2160,1080,67,50,127,24480,120,60,53,80,0,1380
22.10.21,4,9,1,3969,3437,4560,1260,1200,63,46,143,25740,120,56,46,86,0,1320
23.10.21,5,9,1,4724,3796,11643,1019,0,70,53,91,31500,120,54,49,65,2,2460
24.10.21,6,9,1,4304,3780,6960,1800,0,71,50,150,27300,120,55,48,66,1,1500
25.10.21,0,9,1,8376,8717,5160,2280,1140,73,41,181,25440,120,55,47,88,1,2220
26.10.21,1,9,1,6707,6001,4681,3420,660,68,45,124,24180,120,58,52,70,1,900
27.10.21,2,9,1,10705,11050,5400,4140,2280,76,46,185,25560,120,56,51,78,0,1440
28.10.21,3,9,1,4853,4162,4980,2220,0,65,45,139,26520,120,56,51,61,2,1380
29.10.21,4,9,1,4689,3977,4740,1920,0,63,52,108,25680,120,56,48,78,1,2340
30.10.21,5,9,1,9863,8960,8400,5580,0,72,46,169,30840,120,56,47,78,1,1380
31.10.21,6,9,1,10801,9274,11159,3121,0,71,53,107,32340,180,57,51,81,1,540
01.11.21,0,10,1,8588,8330,6302,2519,1792,70,50,182,26640,120,57,51,83,0,1261
02.11.21,1,10,1,6174,5643,3721,3719,0,68,42,117,26460,120,56,51,80,0,1380
03.11.21,2,10,1,8256,7820,5520,2461,1698,71,46,183,26580,120,56,52,75,2,480
04.11.21,3,10,1,4522,3983,3961,2040,0,67,48,153,27120,120,56,49,68,0,1380
05.11.21,4,10,1,7004,6261,4740,3300,0,61,47,109,26400,120,55,48,79,2,1920
06.11.21,5,10,1,21014,19973,8760,12660,780,79,44,185,26640,120,56,53,66,0,480
07.11.21,6,10,1,10108,8545,6901,4619,0,71,46,204,35220,120,55,50,62,0,300
08.11.21,0,10,1,8727,8323,6000,2700,1352,72,49,177,25740,120,57,51,92,2,1560
09.11.21,1,10,1,7171,6482,5101,3720,540,63,43,107,24420,120,55,52,73,0,1380
10.11.21,2,10,1,4791,4259,3060,2460,0,69,55,163,28680,120,55,52,63,3,2460
11.11.21,3,10,1,10865,11023,5281,4320,1094,74,48,182,26280,120,54,51,59,0,420
12.11.21,4,10,1,2168,1851,4140,960,0,61,48,110,23520,120,56,53,62,2,840
13.11.21,5,10,1,5389,4928,7080,2460,840,68,48,130,,,,,,,
14.11.21,6,10,1,5431,4621,12001,1619,0,68,46,109,31260,120,54,46,67,0,660
15.11.21,0,10,1,9616,9392,6900,2940,1404,69,48,183,24660,120,57,52,78,0,1500
16.11.21,1,10,1,4343,3811,4320,1560,1380,63,44,104,24120,120,57,49,97,0,240
17.11.21,2,10,1,7859,7414,4381,2220,2820,69,46,183,27660,120,55,50,66,0,120
18.11.21,3,10,1,6596,5633,4140,2820,660,65,50,116,25080,120,57,49,100,0,1560
19.11.21,4,10,1,8534,7293,6840,3540,1140,69,51,151,26100,120,56,51,64,0,1560
20.11.21,5,10,1,7623,6438,10919,2580,0,72,47,173,27780,120,56,49,68,1,420
21.11.21,6,10,1,10779,9087,4200,6720,0,66,47,169,25380,120,56,53,64,2,1980
22.11.21,0,10,1,8227,8049,5220,2760,1881,70,45,181,22320,120,57,51,63,1,1140
23.11.21,1,10,1,4645,4024,4380,2160,0,62,40,124,26040,120,54,48,65,1,2160
24.11.21,2,10,1,5854,4890,5700,2160,0,68,49,174,29940,180,55,51,71,1,900
25.11.21,3,10,1,4039,3516,4680,1800,0,63,50,113,25080,120,53,48,63,1,2160
26.11.21,4,10,1,8597,7291,7379,3541,60,68,42,176,23580,120,57,48,83,0,1080
27.11.21,5,10,1,10043,8623,6180,5760,0,65,39,171,27960,840,57,52,75,1,1020
28.11.21,6,10,1,5551,4659,7500,2159,0,73,48,110,28800,180,54,51,65,1,1440
29.11.21,0,10,1,7760,7584,5820,2400,1381,66,42,184,24660,120,55,50,72,1,1500
30.11.21,1,10,1,10376,9433,4740,5906,0,67,52,192,28320,120,53,45,65,0,120
01.12.21,2,11,1,8622,8617,6180,3360,1846,69,50,181,26580,120,56,50,73,1,480
02.12.21,3,11,1,10352,9079,4020,4920,60,70,50,165,25440,120,55,50,63,0,1140
03.12.21,4,11,1,12684,11174,5580,6600,0,67,43,114,29580,120,55,48,64,0,1380
04.12.21,5,11,1,7534,6174,9120,2880,0,70,55,154,29100,120,57,52,68,0,360
05.12.21,6,11,1,11945,10223,5820,6147,0,74,43,180,27120,120,56,49,66,2,1020
06.12.21,0,11,1,9371,9621,5221,2759,1140,68,51,182,27660,120,58,51,152,2,1200
07.12.21,1,11,1,10675,9206,4140,5160,0,67,37,177,26880,120,54,49,82,0,1440
08.12.21,2,11,1,9848,9865,6960,2280,1140,72,44,191,27600,120,56,49,67,1,600
09.12.21,3,11,1,11312,10375,4740,6540,0,64,48,188,25200,120,58,53,70,0,1260
10.12.21,4,11,1,15270,13018,6181,7919,0,67,42,170,26400,180,57,54,65,1,360
11.12.21,5,11,1,16338,14475,8220,9420,0,65,47,96,25320,120,56,49,66,1,780
12.12.21,6,11,1,16785,14483,4020,9000,0,72,47,193,32520,180,56,51,70,2,2280
13.12.21,0,11,1,8737,9627,5520,2460,1200,72,50,188,24240,120,60,50,151,0,1440
14.12.21,1,11,1,7970,6790,6900,3180,1800,61,44,118,24720,120,56,48,131,0,1440
15.12.21,2,11,1,10502,10075,5580,2520,1260,70,47,182,27300,120,58,55,66,0,120
16.12.21,3,11,1,9426,8230,5160,5160,0,64,47,119,26880,120,56,51,66,0,240
17.12.21,4,11,1,5660,4572,6720,1620,0,62,45,147,27060,120,54,50,63,0,1140
18.12.21,5,11,1,20801,18278,8280,11401,0,75,47,208,27780,120,54,48,79,3,1740
19.12.21,6,11,1,10321,9182,2881,5820,0,74,57,136,33360,180,63,57,73,3,1500
20.12.21,0,11,1,3569,2944,3660,1500,0,63,50,161,27420,120,56,48,69,0,1140
21.12.21,1,11,2,10468,10573,6360,3300,1140,71,45,184,26940,120,53,49,73,1,1020
22.12.21,2,11,2,14118,12272,5701,7500,0,71,46,167,23160,120,59,49,129,0,1620
23.12.21,3,11,2,6745,5659,8160,2760,0,71,48,182,22800,120,57,51,73,1,360
24.12.21,4,11,2,5279,4361,8760,1920,0,68,43,108,39420,120,57,50,81,3,2460
25.12.21,5,11,2,5205,4021,10800,480,0,70,53,165,26640,120,57,47,74,1,1080
26.12.21,6,11,2,1471,1178,6120,0,0,64,51,86,19260,120,56,49,60,0,600
27.12.21,0,11,2,8394,9658,6721,780,2501,77,46,184,29220,660,56,48,62,2,1920
28.12.21,1,11,2,8471,7049,7801,4080,0,72,49,165,30240,120,57,53,64,1,1260
29.12.21,2,11,2,15385,16199,6300,5880,1800,82,49,186,29520,180,57,52,79,0,2520
30.12.21,3,11,2,8650,7943,7860,2040,1280,75,51,187,29040,120,58,54,65,0,180
31.12.21,4,11,2,11491,12343,6720,3060,1260,86,50,182,29700,120,59,54,76,1,300
01.01.22,5,0,2,3591,2826,8520,780,0,68,49,102,21840,1920,60,54,77,0,1980
02.01.22,6,0,2,11712,13298,4981,2940,1680,87,47,193,31380,120,58,49,71,0,240
03.01.22,0,0,2,6054,4939,8520,2460,900,69,45,178,,,,,,,
04.01.22,1,0,2,14937,15099,9600,4740,1380,79,45,190,29820,120,55,48,64,0,120
05.01.22,2,0,2,3194,2767,5639,1200,720,68,45,123,30240,120,58,53,66,1,1560
06.01.22,3,0,2,11036,12891,8039,180,3701,81,40,180,25320,120,62,55,70,1,420
07.01.22,4,0,2,840,656,3240,60,0,69,44,91,25980,120,63,55,72,0,180
08.01.22,5,0,2,14821,14994,8640,4320,1680,77,46,181,31500,120,57,51,76,0,420
09.01.22,6,0,2,4791,4402,4979,2400,0,68,43,128,27540,120,58,52,65,0,120
10.01.22,0,0,2,13988,14731,8040,4620,1500,86,46,187,29640,120,58,49,63,0,240
11.01.22,1,0,2,8837,7987,6480,4620,2220,76,51,169,26640,120,62,53,73,1,660
12.01.22,2,0,2,18469,18662,8880,8040,1320,86,51,183,29040,120,57,52,63,0,120
13.01.22,3,0,2,3771,3126,9240,840,0,77,37,168,24540,120,61,53,73,0,180
14.01.22,4,0,2,6306,5076,15900,1140,0,74,55,120,26820,120,64,57,78,0,120
15.01.22,5,0,2,5908,4630,14221,719,0,67,41,103,,,,,,,
16.01.22,6,0,2,6356,5760,5340,3600,120,68,46,114,43440,180,53,46,63,0,180
17.01.22,0,0,2,4807,4328,4860,1620,120,61,45,120,27360,180,58,52,70,0,1500
18.01.22,1,0,2,3989,3525,3360,1800,0,61,45,121,26880,120,56,50,94,2,2160
19.01.22,2,0,2,9544,9838,4920,2760,1140,70,49,195,28200,120,56,51,94,0,1320
20.01.22,3,0,2,4237,3632,3720,1740,0,63,47,126,26520,120,58,52,88,1,2040
21.01.22,4,0,2,7222,6328,5702,3059,0,62,41,113,28080,120,56,51,83,1,1740
22.01.22,5,0,2,11635,10330,9180,6360,0,71,44,130,28800,120,56,51,85,4,2640
23.01.22,6,0,2,2365,1960,5521,840,0,71,44,193,22560,120,63,56,79,2,1560
24.01.22,0,0,2,11734,11997,5280,4440,1200,72,55,191,25080,300,60,55,87,0,1320
25.01.22,1,0,2,5557,4769,4560,2100,0,64,41,169,26100,120,56,52,70,1,1920
26.01.22,2,0,2,9579,9796,4680,2580,1200,71,50,191,27600,120,56,52,77,0,1320
27.01.22,3,0,2,4429,3748,4201,1860,0,63,40,160,28380,120,55,51,76,0,1380
28.01.22,4,0,2,10655,8811,11640,4560,0,74,57,110,,,,,,,
29.01.22,5,0,2,9178,7693,12001,3240,0,69,43,191,28680,120,58,53,67,0,540
30.01.22,6,0,2,10605,9255,3960,6120,600,68,54,165,25560,120,55,49,71,0,660
31.01.22,0,0,2,10834,10913,6060,3000,1140,68,50,193,26580,120,54,45,80,1,1740
01.02.22,1,1,2,4909,4178,3240,2400,0,61,41,115,26400,120,53,50,65,0,1380
02.02.22,2,1,2,9951,9896,5341,3120,1140,71,46,184,27840,120,55,50,87,0,1200
03.02.22,3,1,2,4530,3918,4260,2160,0,61,43,120,24960,120,54,48,65,2,2340
04.02.22,4,1,2,8561,7735,6720,3900,0,66,46,186,26700,120,52,46,78,1,1440
05.02.22,5,1,2,12559,10474,9061,5580,0,66,44,140,27300,240,52,47,57,1,1080
06.02.22,6,1,2,15374,13213,3600,9000,0,66,49,131,26940,120,53,49,69,1,1260
07.02.22,0,1,2,17087,16183,6960,6540,1140,72,48,187,26820,120,52,45,74,1,1800
08.02.22,1,1,2,12080,10708,3480,6360,0,65,49,166,25140,120,50,46,57,1,1680
09.02.22,2,1,2,13491,13576,6180,5280,1200,73,43,187,27060,120,52,45,69,0,1380
10.02.22,3,1,2,12532,11224,1980,7560,0,61,51,156,26160,120,52,48,59,0,1440
11.02.22,4,1,2,12881,11454,7140,6900,0,68,44,166,24900,120,52,47,69,1,2040
12.02.22,5,1,2,29021,26322,5460,16980,0,79,45,159,28080,120,52,46,65,1,1440
13.02.22,6,1,2,14736,13322,7020,9300,0,68,50,118,29040,120,55,50,67,1,660
14.02.22,0,1,2,11586,10879,5340,3480,1140,69,37,182,25980,120,54,46,65,1,2280
15.02.22,1,1,2,12259,11120,5100,6480,0,73,41,194,25080,120,50,46,62,1,2100
16.02.22,2,1,2,6680,6426,7561,900,660,68,42,189,25740,120,51,45,66,0,240
17.02.22,3,1,2,12220,10751,3780,6360,0,63,48,165,25560,120,53,48,61,0,120
18.02.22,4,1,2,16814,14731,5400,9420,60,67,42,158,26460,120,54,50,62,1,2400
19.02.22,5,1,2,12967,12366,3720,8400,240,68,40,196,26820,120,53,48,70,1,1320
20.02.22,6,1,2,23999,21331,3900,13440,0,74,45,176,26100,120,53,48,59,2,900
21.02.22,0,1,2,12342,12167,7260,3960,1140,69,44,183,25800,120,53,48,57,1,780
22.02.22,1,1,2,16870,15310,3540,9120,0,63,43,142,24660,120,,,,1,1860
23.02.22,2,1,2,10573,10144,5640,4500,660,66,49,184,24780,120,52,48,58,1,900
24.02.22,3,1,2,5531,4860,3480,2880,0,58,45,76,23880,120,53,46,70,2,2040
25.02.22,4,1,2,9379,8081,6480,4260,60,62,45,118,24240,120,53,47,77,3,2940
26.02.22,5,1,2,8871,7761,7740,4080,60,62,46,125,26460,120,53,48,60,0,1080
27.02.22,6,1,2,634,536,3180,0,0,67,51,203,28320,120,52,48,62,0,240
28.02.22,0,1,2,13938,11912,7080,6720,60,72,42,170,25200,120,53,47,61,1,600
01.03.22,1,2,2,4678,4118,4560,1980,0,61,47,179,27300,120,55,38,69,0,1500
02.03.22,2,2,2,9121,8906,6240,3480,720,71,50,191,26700,120,53,48,61,1,2040
03.03.22,3,2,2,6909,5935,4141,3480,0,59,40,109,26820,120,54,49,73,0,1320
04.03.22,4,2,2,6868,6225,4800,4021,0,71,41,98,12060,180,55,51,63,0,180
05.03.22,5,2,2,6903,6268,5880,3960,0,71,57,200,28560,120,63,54,200,3,2700
06.03.22,6,2,2,8899,7619,3961,4800,0,73,47,187,27300,120,63,53,74,0,300
07.03.22,0,2,2,8111,8084,6420,2820,600,68,45,185,25620,120,54,45,67,1,660
08.03.22,1,2,2,6405,5720,4260,3480,0,59,45,109,24960,120,52,48,60,1,1980
09.03.22,2,2,2,11695,11132,6240,4500,660,70,47,189,25620,120,53,50,58,2,1020
10.03.22,3,2,2,5347,4372,5162,2098,780,60,43,170,23880,120,55,46,76,2,2041
11.03.22,4,2,2,9346,7820,6780,4260,960,67,54,143,25080,120,52,46,73,2,2400
12.03.22,5,2,2,13319,11181,10380,5820,0,67,43,188,23580,120,54,49,61,2,1560
13.03.22,6,2,2,529,473,3840,60,0,66,47,85,29820,120,61,56,69,1,1020
14.03.22,0,2,2,4619,4138,4140,2640,1920,65,47,130,26220,300,57,49,63,1,2040
15.03.22,1,2,2,13656,12413,9780,4860,1560,52,49,59,26460,120,56,49,84,1,1800
16.03.22,2,2,2,4720,3980,6961,1920,540,62,45,101,26460,120,55,49,63,1,540
17.03.22,3,2,2,6050,5117,5161,2880,1740,64,43,99,24000,120,56,51,64,0,240
18.03.22,4,2,2,10243,9434,10381,2940,1560,73,48,182,24540,120,54,49,63,0,1380
19.03.22,5,2,2,5623,5088,4620,3120,0,55,52,76,29820,240,55,50,72,0,540
20.03.22,6,2,3,709,606,3780,60,0,55,50,77,25560,120,54,50,60,0,180
21.03.22,0,2,3,8786,8358,5821,3360,2580,54,51,60,23820,120,55,51,64,1,960
22.03.22,1,2,3,4664,4304,3240,3000,1140,63,41,117,24960,120,56,50,84,0,1320
23.03.22,2,2,3,12274,11165,10620,5400,1500,51,45,57,26220,120,52,45,60,0,1440
24.03.22,3,2,3,6339,5641,4501,3419,2100,61,42,116,19860,120,58,54,72,0,600
25.03.22,4,2,3,13292,12157,7020,7380,1860,62,45,161,23340,120,51,46,59,2,780
26.03.22,5,2,3,9573,7963,9540,3900,0,52,47,57,28740,120,53,47,67,3,2220
27.03.22,6,2,3,7483,5707,7560,3300,0,65,46,128,22920,120,53,48,60,2,1440
28.03.22,0,2,3,8679,8227,6600,2640,2400,77,43,187,27180,120,58,54,70,2,1800
29.03.22,1,2,3,5356,4678,4801,2520,960,65,43,128,25380,120,56,50,66,2,1380
30.03.22,2,2,3,9026,8515,6061,2760,1561,68,44,179,23940,120,54,49,62,1,1920
31.03.22,3,2,3,5234,4552,6121,2519,900,64,44,106,23220,120,56,47,105,0,1200
01.04.22,4,3,3,6116,4966,9301,1500,0,64,44,131,25740,120,61,53,69,0,1440
02.04.22,5,3,3,6525,5421,11100,2040,0,63,37,108,28680,120,54,49,61,0,360
03.04.22,6,3,3,5956,5147,3420,3000,2100,61,50,90,29640,120,55,49,65,2,1080
04.04.22,0,3,3,7613,6074,7801,3720,60,65,47,191,23640,120,55,49,67,1,660
05.04.22,1,3,3,5403,4602,4199,3120,0,62,45,126,26040,120,54,50,59,0,1320
06.04.22,2,3,3,9633,9017,9541,3000,2160,76,42,188,25140,120,58,48,78,0,1320
07.04.22,3,3,3,18512,15719,14342,9661,0,66,41,141,26460,600,55,48,60,0,660
08.04.22,4,3,3,22312,19324,11160,14520,0,69,54,88,26880,240,56,46,85,1,840
09.04.22,5,3,3,18344,15831,10800,10861,0,66,50,88,26400,120,56,49,82,0,240
10.04.22,6,3,3,14806,11581,9480,7020,0,66,38,151,15840,120,55,50,63,0,180
11.04.22,0,3,3,7774,7184,7442,2879,1380,66,43,184,25020,120,54,51,66,0,1380
12.04.22,1,3,3,5728,5086,5340,2040,1200,62,48,117,24000,120,57,50,70,3,2100
13.04.22,2,3,3,5315,4678,4200,2220,1920,64,46,147,26700,120,53,50,61,0,1380
14.04.22,3,3,3,5960,5107,6000,2640,1680,64,43,134,25020,120,54,48,62,0,1260
15.04.22,4,3,3,11513,9849,3000,6960,0,69,54,183,30120,120,56,50,72,1,1140
