DATE,DAY_OF_THE_WEEK,MONTH,SEASON,ACTIVITY_steps,ACTIVITY_distance,ACTIVITY_soft,ACTIVITY_moderate,ACTIVITY_intense,ACTIVITY_hr_average,ACTIVITY_hr_min,ACTIVITY_hr_max,SLEEP_totalsleeptime,SLEEP_durationtosleep,SLEEP_hr_average,SLEEP_hr_min,SLEEP_hr_max,SLEEP_wakeupcount,SLEEP_wakeupduration
13.09.21,0,8,0,13950,12866,7079,6301,2133,87,41,192,22320,120,62,55,83,1,1680
14.09.21,1,8,0,7017,6186,8280,1980,1772,81,53,179,26700,0,61,55,77,1,1020
15.09.21,2,8,0,7007,6363,6360,2400,1380,81,45,128,20820,120,65,57,77,2,2520
16.09.21,3,8,0,11235,10238,9720,5281,180,91,67,195,23820,120,62,57,81,2,1620
17.09.21,4,8,0,28581,24890,10560,17040,0,87,56,125,27900,120,63,55,78,0,420
18.09.21,5,8,0,24560,22212,10800,15480,2940,79,54,108,22800,120,61,57,70,1,1320
19.09.21,6,8,0,17833,15796,9542,11160,0,80,35,103,31740,120,58,52,75,3,2340
20.09.21,0,8,0,11858,10251,10801,5040,720,80,57,170,27780,120,62,54,76,0,420
21.09.21,1,8,0,7846,6947,11940,2940,0,83,63,163,19740,120,63,54,71,0,900
22.09.21,2,8,1,10026,9808,7980,4320,2520,87,56,143,24480,240,62,55,87,0,1260
23.09.21,3,8,1,7519,6679,9781,2580,1037,78,52,167,,,,,,,
24.09.21,4,8,1,8301,7549,10560,2460,2470,87,56,191,20760,120,65,59,90,1,1020
25.09.21,5,8,1,12234,11251,13381,6720,0,81,53,120,20220,120,65,57,73,1,900
26.09.21,6,8,1,4377,3616,9961,2160,0,74,50,93,26700,120,62,52,77,2,1080
27.09.21,0,8,1,9684,8430,8881,4140,0,78,42,112,28800,120,61,52,102,0,660
28.09.21,1,8,1,9569,8911,6120,4860,1388,86,53,185,27240,120,60,54,81,0,840
29.09.21,2,8,1,2627,2103,10379,300,0,74,50,97,20580,120,63,57,88,1,300
30.09.21,3,8,1,5408,5134,6659,1381,2944,79,51,166,23220,120,62,53,75,1,1620
01.10.21,4,9,1,6102,5199,13561,1200,120,74,62,91,27360,120,61,54,73,0,240
02.10.21,5,9,1,5882,4776,18060,660,0,78,44,131,,,,,,,
03.10.21,6,9,1,2979,2407,15362,120,540,80,60,104,23760,120,60,53,76,1,1200
04.10.21,0,9,1,6935,6122,12179,1681,3567,84,47,176,26460,120,59,52,70,4,1620
05.10.21,1,9,1,6705,6214,11701,1800,3826,79,45,177,10800,120,63,55,89,3,3900
06.10.21,2,9,1,5712,5215,6481,2160,60,74,43,129,30600,120,60,53,71,2,1020
07.10.21,3,9,1,6539,5886,8282,1980,3240,86,49,165,22560,120,60,54,72,1,1500
08.10.21,4,9,1,3843,3271,11281,900,780,79,51,129,24300,120,61,54,68,1,300
09.10.21,5,9,1,12704,10458,20038,3121,0,83,57,139,23460,120,61,54,86,2,2880
10.10.21,6,9,1,9008,7898,20223,3000,120,81,46,145,20280,180,62,54,72,2,1920
11.10.21,0,9,1,10457,9118,12781,3900,2100,78,50,138,24180,120,61,49,72,1,1440
12.10.21,1,9,1,9950,8379,12662,2520,2520,79,43,162,22200,120,57,51,68,1,960
13.10.21,2,9,1,13638,12169,9121,6840,60,82,61,128,26460,120,59,50,71,2,1440
14.10.21,3,9,1,6314,6082,8761,2340,1260,77,47,113,23880,240,61,55,82,4,4080
15.10.21,4,9,1,10566,8968,11459,5100,0,75,54,108,30240,120,59,51,84,1,1140
16.10.21,5,9,1,12263,10214,16142,4380,0,77,49,125,30780,120,63,52,84,3,2040
17.10.21,6,9,1,14834,12280,14341,6540,0,77,46,114,29220,120,59,51,87,4,2220
18.10.21,0,9,1,17758,15206,9841,9659,0,75,47,113,27960,120,57,53,73,0,960
19.10.21,1,9,1,6475,5616,6962,1560,2880,80,48,158,26640,120,56,52,66,1,2220
20.10.21,2,9,1,8129,7804,8040,3900,2340,81,63,139,22140,120,62,55,76,1,1500
21.10.21,3,9,1,8127,7683,8042,3480,3420,82,53,144,24600,120,62,53,93,3,2580
22.10.21,4,9,1,9485,8521,11820,4200,0,,,,21780,120,61,55,71,2,1260
23.10.21,5,9,1,22720,20415,9839,13981,0,80,52,126,23340,120,58,53,64,1,900
24.10.21,6,9,1,17083,14320,14103,8940,0,83,62,128,30840,120,59,50,91,3,1800
25.10.21,0,9,1,7416,7214,7441,3600,2824,80,55,167,21900,120,59,50,107,1,2100
26.10.21,1,9,1,7366,6548,9241,3120,0,79,68,120,,,,,,,
27.10.21,2,9,1,6399,5892,8100,3540,0,,,,26340,180,62,57,69,0,600
28.10.21,3,9,1,7300,6850,9180,2220,2400,78,51,194,18300,120,59,50,91,1,1380
29.10.21,4,9,1,5852,4721,15000,900,780,79,47,117,21540,120,60,53,73,1,1260
30.10.21,5,9,1,12544,10966,17761,5161,0,,,,27720,120,61,52,71,1,1320
31.10.21,6,9,1,10301,8170,17880,2040,0,80,57,125,24000,120,60,54,92,0,180
01.11.21,0,10,1,9526,8436,10260,4140,0,85,67,173,36900,120,58,51,74,3,1800
02.11.21,1,10,1,4967,4121,13441,1379,0,74,57,107,23640,120,60,54,75,2,780
03.11.21,2,10,1,8786,7301,9601,3300,0,77,50,173,29340,120,61,54,73,4,4260
04.11.21,3,10,1,1926,1561,7501,239,0,80,47,129,30480,120,65,60,72,2,720
05.11.21,4,10,1,6637,5570,12541,1320,0,84,45,138,27480,120,68,61,95,2,2160
06.11.21,5,10,1,7893,6897,16621,2220,0,79,47,177,29100,120,62,54,89,0,720
07.11.21,6,10,1,13027,10448,19741,3599,60,,,,21240,120,58,53,69,2,1740
08.11.21,0,10,1,7033,6090,11641,2220,0,78,50,99,21600,120,61,53,81,1,1560
09.11.21,1,10,1,8567,7892,8580,3000,1380,80,65,185,16800,120,62,55,71,1,1860
10.11.21,2,10,1,9601,8176,13561,3060,456,80,52,126,26940,120,63,53,85,1,960
11.11.21,3,10,1,1842,1465,8100,60,146,65,54,108,27900,120,65,54,108,1,540
12.11.21,4,10,1,6732,5916,14100,1440,60,75,47,105,27120,120,61,52,72,0,240
13.11.21,5,10,1,17097,13960,21120,6060,0,83,53,188,20520,120,60,55,68,1,1500
14.11.21,6,10,1,6674,5548,15180,2160,0,81,46,115,21120,120,61,53,71,1,1200
15.11.21,0,10,1,6016,5075,11041,1440,0,77,47,135,27480,120,61,54,75,2,2760
16.11.21,1,10,1,4525,3887,12839,720,1140,80,61,127,22320,120,63,55,85,0,1020
17.11.21,2,10,1,7933,7094,13142,2641,60,90,53,196,28260,120,65,58,96,2,1920
18.11.21,3,10,1,6479,5465,15601,1380,0,83,47,188,19140,120,63,56,72,2,1320
19.11.21,4,10,1,11029,9050,15840,3120,0,80,48,133,23040,120,60,53,67,1,480
20.11.21,5,10,1,10784,8830,18720,2700,0,83,46,116,,,,,,,
21.11.21,6,10,1,6595,5769,11580,2520,0,84,53,190,26820,180,68,58,104,3,3060
22.11.21,0,10,1,8644,8489,5760,4321,0,,,,22800,120,64,55,90,2,1980
23.11.21,1,10,1,7625,6900,10622,2099,2763,90,49,203,26700,120,69,58,84,2,2340
24.11.21,2,10,1,1156,935,4681,0,1804,79,48,184,27840,120,64,56,80,3,960
25.11.21,3,10,1,9186,8440,7740,4200,120,87,41,138,20220,120,66,59,74,0,1680
26.11.21,4,10,1,5679,5059,9721,1979,0,79,48,126,26700,120,62,56,73,1,720
27.11.21,5,10,1,12569,10793,12906,5460,0,80,46,120,23580,120,64,55,72,0,240
28.11.21,6,10,1,2487,2014,12481,120,0,79,45,143,31020,120,63,57,74,1,900
29.11.21,0,10,1,7604,6679,9840,2460,0,84,45,179,21000,120,63,56,74,1,1320
30.11.21,1,10,1,1004,799,6241,0,0,77,46,103,23940,120,61,57,70,0,540
01.12.21,2,11,1,7367,6630,7200,3240,0,80,42,151,17700,120,67,60,105,0,180
02.12.21,3,11,1,9106,8136,7740,3540,0,86,64,196,18780,120,62,52,96,1,1800
03.12.21,4,11,1,8833,7911,11341,2820,240,80,41,181,,,,,,,
04.12.21,5,11,1,11782,9912,17700,3540,0,89,68,130,32640,120,63,56,80,2,1200
05.12.21,6,11,1,3299,2661,14220,360,0,80,50,112,21180,120,61,55,75,2,1380
06.12.21,0,11,1,2584,2233,7801,600,0,73,55,95,17640,120,65,52,89,2,2760
07.12.21,1,11,1,6693,6182,6481,2760,0,83,49,119,32100,120,62,54,75,2,1380
08.12.21,2,11,1,6087,6020,6960,2879,1806,75,50,139,22020,120,62,54,77,1,600
09.12.21,3,11,1,6810,6200,7324,2939,956,78,45,114,19860,120,63,55,76,1,2040
10.12.21,4,11,1,5221,4623,12782,1439,60,91,45,139,22020,120,62,56,74,1,540
11.12.21,5,11,1,7377,6052,14520,1620,0,80,46,118,25080,120,65,60,72,2,840
12.12.21,6,11,1,10054,8854,11760,5520,0,78,50,97,24960,120,66,58,76,1,1140
13.12.21,0,11,1,7333,6390,11819,2581,0,79,62,137,18180,120,68,54,186,1,1140
14.12.21,1,11,1,8229,7178,9539,2400,61,,,,31680,120,62,52,85,5,1800
15.12.21,2,11,1,7705,7297,7982,2880,120,86,46,198,21780,120,65,58,105,3,2340
16.12.21,3,11,1,4601,4052,6540,1680,0,77,50,144,16620,120,64,53,73,0,180
17.12.21,4,11,1,8523,7927,7681,3299,240,90,44,145,19140,120,67,63,73,1,1201
18.12.21,5,11,1,11629,9984,15180,4440,0,81,47,125,15600,120,64,58,75,1,1260
19.12.21,6,11,1,4161,3781,8160,1799,540,73,52,83,31200,120,63,55,83,2,1560
20.12.21,0,11,1,9480,8287,11821,3240,0,75,51,147,,,,,,,
21.12.21,1,11,2,17093,16491,7320,6840,1380,94,58,186,21120,120,60,52,84,2,1860
22.12.21,2,11,2,4628,2787,8521,840,60,81,52,181,21240,120,61,55,76,0,540
23.12.21,3,11,2,8244,6581,15601,1980,0,85,51,122,15960,120,66,57,78,1,1800
24.12.21,4,11,2,3896,3136,14821,300,0,94,87,101,21120,120,68,60,87,0,120
25.12.21,5,11,2,4849,4349,12360,2040,0,89,55,128,28500,120,67,59,85,2,1080
26.12.21,6,11,2,3959,3240,11645,780,0,89,57,145,32160,120,64,57,78,3,2160
27.12.21,0,11,2,6481,5614,10742,2459,0,85,42,125,30900,120,64,57,75,2,1740
28.12.21,1,11,2,5738,4598,13680,900,0,90,73,112,32520,1080,65,55,106,1,1980
29.12.21,2,11,2,3821,3086,11520,360,0,,,,27180,240,,,,1,1440
30.12.21,3,11,2,13002,11010,12120,7200,0,,,,30600,120,,,,1,780
31.12.21,4,11,2,3419,2757,13080,120,0,,,,26940,120,,,,2,2040
01.01.22,5,0,2,5974,4778,13500,1020,0,,,,29460,180,,,,4,2100
02.01.22,6,0,2,4779,3836,13500,600,0,,,,31080,120,,,,1,1320
03.01.22,0,0,2,834,665,3060,0,0,,,,28020,120,,,,4,2160
04.01.22,1,0,2,,,,,,,,,,,,,,,
05.01.22,2,0,2,,,,,,,,,,,,,,,
06.01.22,3,0,2,,,,,,,,,,,,,,,
07.01.22,4,0,2,,,,,,,,,,,,,,,
08.01.22,5,0,2,,,,,,,,,,,,,,,
09.01.22,6,0,2,4994,3670,14101,480,0,94,48,197,27300,120,71,56,93,1,1380
10.01.22,0,0,2,3946,3240,9900,960,0,81,44,119,23820,240,67,59,78,1,480
11.01.22,1,0,2,9306,7567,19681,2160,0,97,51,136,18900,120,68,63,77,2,1740
12.01.22,2,0,2,7660,6294,9602,3420,0,84,51,155,13740,180,73,60,82,0,240
13.01.22,3,0,2,1051,844,6180,0,0,73,44,104,25920,180,66,58,77,0,780
14.01.22,4,0,2,7563,6643,9180,2520,60,80,46,124,13320,120,67,61,74,0,300
15.01.22,5,0,2,1667,1350,8460,0,0,83,41,116,27780,120,67,55,106,2,2040
16.01.22,6,0,2,6661,5765,6599,2521,60,96,70,145,,,,,,,
17.01.22,0,0,2,2535,2130,7439,481,0,78,46,99,19860,120,64,57,74,0,120
18.01.22,1,0,2,1084,862,4620,0,0,77,50,116,17820,180,65,59,80,1,1560
19.01.22,2,0,2,5727,4863,8341,1920,0,83,48,148,19380,120,65,58,84,1,1080
20.01.22,3,0,2,8869,8364,8820,4200,0,88,42,196,18900,120,64,56,71,0,600
21.01.22,4,0,2,8040,6754,12720,2101,60,79,46,111,16920,180,64,60,72,0,180
22.01.22,5,0,2,10627,9040,12180,3960,60,88,45,129,24600,120,65,57,79,1,1800
23.01.22,6,0,2,9582,7745,23703,1321,0,92,42,148,18540,120,65,56,74,1,600
24.01.22,0,0,2,912,737,5703,0,0,76,51,102,29040,120,66,54,79,1,1560
25.01.22,1,0,2,9710,9420,7080,5340,0,81,44,126,,,,,,,
26.01.22,2,0,2,7066,6304,8101,2820,0,80,46,128,28080,120,65,56,92,2,840
27.01.22,3,0,2,2388,2002,7740,480,0,,,,27180,120,65,58,75,0,120
28.01.22,4,0,2,748,608,3480,60,0,,,,22980,120,66,60,75,1,540
29.01.22,5,0,2,8413,108,840,0,0,,,,23880,120,65,57,75,3,1140
30.01.22,6,0,2,15529,13572,8821,8820,0,83,55,129,21300,120,66,58,76,0,840
31.01.22,0,0,2,1849,1525,8400,0,0,77,44,113,15540,120,64,54,94,4,1440
01.02.22,1,1,2,5175,5282,5340,2760,0,87,59,197,28680,120,60,53,73,3,3780
02.02.22,2,1,2,8585,7833,8219,2700,840,96,53,157,23640,120,65,59,87,0,1020
03.02.22,3,1,2,7151,6083,7801,2760,0,78,44,94,15780,120,69,62,88,1,1440
04.02.22,4,1,2,9567,8382,6959,4441,0,81,49,123,25620,120,65,56,108,3,2100
05.02.22,5,1,2,11758,9824,15781,2400,2159,91,46,149,26700,120,65,60,79,3,2940
06.02.22,6,1,2,17440,15084,8700,9000,0,85,53,122,25320,180,64,54,85,1,1800
07.02.22,0,1,2,11962,11065,9361,5280,0,84,49,133,22080,120,62,52,81,2,1560
08.02.22,1,1,2,11526,11107,7562,4739,480,,,,16260,120,63,56,87,0,900
09.02.22,2,1,2,7795,7290,11520,2880,0,84,45,119,39000,1020,67,58,89,4,3300
10.02.22,3,1,2,14861,13991,6361,6839,60,88,68,180,24480,120,62,53,77,2,2400
11.02.22,4,1,2,16510,14482,6241,7260,60,83,56,203,15360,120,63,57,71,1,420
12.02.22,5,1,2,11892,10098,11402,4379,2459,87,50,176,36840,120,66,51,95,3,960
13.02.22,6,1,2,17520,15450,13323,9000,0,88,62,186,30960,240,64,55,79,2,2880
14.02.22,0,1,2,19394,17179,8280,8700,0,85,64,128,27840,120,60,54,79,3,1800
15.02.22,1,1,2,14898,14387,11220,5640,780,85,53,192,24420,240,61,53,81,0,1440
16.02.22,2,1,2,8317,7171,7260,3660,0,75,48,136,21180,120,61,56,70,2,780
17.02.22,3,1,2,13258,12386,10140,6000,151,80,48,118,20460,120,58,51,65,1,1260
18.02.22,4,1,2,13504,11628,5400,6420,0,79,42,159,25980,120,60,53,69,0,120
19.02.22,5,1,2,16296,14650,11580,7200,240,87,49,188,19680,120,60,55,78,1,1320
20.02.22,6,1,2,20726,18117,6360,11040,0,80,49,186,12600,240,62,56,72,0,240
21.02.22,0,1,2,14779,13807,5400,7320,0,88,47,135,30720,120,62,55,92,2,2880
22.02.22,1,1,2,19364,18662,7199,9720,1506,87,57,142,17460,120,63,55,90,1,3360
23.02.22,2,1,2,5455,5115,5100,3060,0,76,59,89,19800,120,61,55,70,2,1200
24.02.22,3,1,2,1369,1092,6900,60,0,76,42,111,12540,120,68,59,90,2,1920
25.02.22,4,1,2,8310,6914,10740,2400,0,82,43,149,27420,120,61,54,71,0,180
26.02.22,5,1,2,10003,8303,17102,2160,0,88,60,115,23220,120,60,51,69,1,900
27.02.22,6,1,2,8636,6968,23042,960,0,95,50,194,21900,120,63,56,71,1,1020
28.02.22,0,1,2,8261,7504,11640,3660,0,80,64,118,23520,120,68,61,78,1,900
01.03.22,1,2,2,9701,8589,9059,4321,0,89,45,185,19500,120,61,55,76,0,120
02.03.22,2,2,2,7763,7030,6539,3900,0,84,57,187,23760,120,60,55,76,2,2760
03.03.22,3,2,2,1332,1095,5220,120,0,75,47,155,16020,120,63,57,109,1,1020
04.03.22,4,2,2,1406,1184,6480,180,0,78,60,103,25140,120,62,55,93,2,1140
05.03.22,5,2,2,6662,5797,13981,1620,0,77,53,107,17100,120,64,57,71,0,660
06.03.22,6,2,2,1375,1086,4800,0,0,74,49,92,,,,,,,
07.03.22,0,2,2,10000,10104,5700,4740,480,81,42,166,16860,120,63,57,88,0,1200
08.03.22,1,2,2,10974,10194,9901,4979,0,86,53,164,22560,180,62,55,73,1,1680
09.03.22,2,2,2,3622,3030,6001,1440,0,76,48,115,19320,600,61,47,72,1,1260
10.03.22,3,2,2,1603,1341,6541,240,540,72,49,105,17160,120,64,57,76,1,660
11.03.22,4,2,2,4527,3723,8700,961,3603,83,45,164,27240,120,63,54,71,0,600
12.03.22,5,2,2,20160,17529,14640,12001,60,86,55,139,24660,120,64,57,75,1,1500
13.03.22,6,2,2,8906,7563,10321,4320,0,,,,30180,120,61,53,77,2,1080
14.03.22,0,2,2,6950,6274,7859,3000,0,,,,31080,120,60,51,74,2,2461
15.03.22,1,2,2,14734,13352,10322,6780,60,,,,22200,120,62,54,77,0,1080
16.03.22,2,2,2,8041,7168,6840,3421,0,80,50,133,24300,120,61,43,71,1,2400
17.03.22,3,2,2,1576,1286,7621,60,0,77,42,100,20040,120,62,43,78,1,480
18.03.22,4,2,2,8086,7187,9178,3240,0,80,45,136,21360,120,63,56,72,0,600
19.03.22,5,2,2,13821,11624,18959,4740,0,81,53,200,20460,120,67,58,76,1,900
20.03.22,6,2,3,8006,6420,15960,2700,0,78,38,155,21360,120,60,55,69,0,480
21.03.22,0,2,3,10774,9956,6841,6240,0,78,46,118,29880,180,62,56,90,2,2700
22.03.22,1,2,3,7879,7775,4920,4200,0,86,50,137,27600,120,63,54,75,4,2820
23.03.22,2,2,3,13008,12005,9060,6720,60,79,45,121,21600,120,65,55,97,0,1080
24.03.22,3,2,3,10582,9589,8100,5400,0,76,41,179,18780,120,64,56,75,2,1620
25.03.22,4,2,3,9574,8017,13260,3841,0,81,42,162,22380,660,62,55,71,2,1800
26.03.22,5,2,3,9079,7335,24782,1140,0,87,39,137,20940,180,64,54,100,0,300
27.03.22,6,2,3,15481,12077,10200,8100,2400,78,49,113,28680,120,64,49,80,0,540
28.03.22,0,2,3,6266,5625,7863,2398,0,,,,26340,120,62,47,74,2,1500
29.03.22,1,2,3,10173,9327,6240,5461,0,81,47,197,23940,120,63,55,72,0,660
30.03.22,2,2,3,11062,10323,7202,5220,240,86,56,160,27180,120,65,54,80,4,3960
31.03.22,3,2,3,8919,8343,9420,3180,180,86,55,179,25800,120,63,52,80,1,1500
01.04.22,4,3,3,9939,9446,8761,4380,60,85,44,175,19860,120,65,56,84,1,1620
02.04.22,5,3,3,8365,6926,16260,2100,0,81,44,133,24240,120,65,57,100,2,1800
03.04.22,6,3,3,14867,14086,3300,10740,0,83,52,132,28800,120,66,57,76,0,1020
04.04.22,0,3,3,948,750,5220,0,1823,77,48,102,29520,120,62,56,90,2,1500
05.04.22,1,3,3,585,319,1860,0,0,74,59,90,23040,120,64,54,75,0,360
06.04.22,2,3,3,9903,9384,6901,4080,299,82,48,155,18360,120,67,56,144,1,1560
07.04.22,3,3,3,9472,8707,7560,3480,60,81,52,142,20700,120,63,53,94,0,1020
08.04.22,4,3,3,12607,10258,11280,5520,1804,79,51,146,17100,120,61,50,78,2,1680
09.04.22,5,3,3,7994,6843,10081,3300,0,,,,31080,120,63,56,93,0,180
10.04.22,6,3,3,6755,5534,8161,2760,0,74,44,130,21660,120,59,51,73,2,840
11.04.22,0,3,3,3163,2889,4741,1379,0,75,43,124,31560,120,59,53,74,2,2040
12.04.22,1,3,3,18933,17158,6840,9840,60,83,57,166,18720,120,64,60,80,0,1500
13.04.22,2,3,3,11922,10415,8324,4756,0,82,50,121,26460,1260,61,55,73,1,2700
14.04.22,3,3,3,8826,8880,10742,3599,660,85,43,163,25320,120,60,54,70,1,1080
15.04.22,4,3,3,23621,20353,15900,11040,60,80,50,176,17340,120,,,,3,2400
16.04.22,5,3,3,14198,11721,16678,4502,0,74,45,126,,,,,,,
17.04.22,6,3,3,26574,22943,17402,12540,1740,80,49,122,26280,120,62,53,95,0,420
18.04.22,0,3,3,24019,21413,10560,14520,0,85,51,145,28920,120,64,55,77,4,3420
19.04.22,1,3,3,7992,7022,12541,3480,0,79,48,129,31020,120,62,42,77,1,960
20.04.22,2,3,3,13622,11816,9540,6661,0,79,47,129,20580,180,60,50,75,0,300
21.04.22,3,3,3,24084,22699,6661,9420,1140,,,,29940,120,62,53,83,4,2700
