DATE,DAY_OF_THE_WEEK,MONTH,SEASON,ACTIVITY_steps,ACTIVITY_distance,ACTIVITY_soft,ACTIVITY_moderate,ACTIVITY_intense,ACTIVITY_hr_average,ACTIVITY_hr_min,ACTIVITY_hr_max,SLEEP_totalsleeptime,SLEEP_durationtosleep,SLEEP_hr_average,SLEEP_hr_min,SLEEP_hr_max,SLEEP_wakeupcount,SLEEP_wakeupduration
04.10.21,0,9,1,12564,11800,13501,1079,4375,75,41,196,27900,120,43,39,56,2,1620
05.10.21,1,9,1,15762,13957,14820,3000,3816,75,46,195,31620,120,49,41,75,4,2100
06.10.21,2,9,1,21829,17555,17460,9420,0,73,54,173,25860,120,48,42,83,1,1620
07.10.21,3,9,1,13753,9117,12780,6180,0,70,51,113,25200,120,47,41,54,0,240
08.10.21,4,9,1,18228,14957,18663,6841,5351,75,50,190,25260,120,50,44,75,1,1200
09.10.21,5,9,1,16231,13018,17940,7081,0,75,48,164,28200,180,58,47,75,1,1080
10.10.21,6,9,1,14799,12413,18420,3241,2690,78,52,188,25920,180,47,41,65,0,420
11.10.21,0,9,1,12040,11034,13441,1380,6845,77,41,187,23160,120,49,42,59,1,840
12.10.21,1,9,1,12099,11771,11581,4551,4224,71,50,181,26040,240,52,44,61,1,960
13.10.21,2,9,1,12217,10500,13502,6259,2779,72,41,187,26760,180,51,45,93,0,540
14.10.21,3,9,1,13011,10690,12543,5459,0,67,43,143,22980,180,46,42,53,0,180
15.10.21,4,9,1,18432,16843,15961,3480,5021,76,46,202,25319,181,44,39,50,0,601
16.10.21,5,9,1,17601,14409,17461,7979,0,68,45,115,24540,120,56,51,69,1,1380
17.10.21,6,9,1,15658,12615,12901,7140,596,67,43,176,29880,120,47,44,60,0,600
18.10.21,0,9,1,12166,12676,10140,1920,4943,66,39,199,23701,120,43,39,52,1,959
19.10.21,1,9,1,11085,9961,12362,1499,2304,70,43,188,25020,240,44,40,52,0,360
20.10.21,2,9,1,14059,13458,14460,2820,3788,71,45,180,25920,120,45,40,51,2,1260
21.10.21,3,9,1,13048,10420,9720,6660,0,66,48,152,25080,180,47,42,57,2,1140
22.10.21,4,9,1,11859,10867,12963,3960,3137,66,42,174,29340,120,46,40,59,0,480
23.10.21,5,9,1,10861,8347,18300,2880,0,71,52,171,29760,120,60,50,89,2,1260
24.10.21,6,9,1,13678,10222,11461,7119,0,69,45,179,31920,900,43,39,57,1,1080
25.10.21,0,9,1,16450,15473,11821,5220,3448,70,47,191,22740,120,44,41,54,1,1680
26.10.21,1,9,1,12066,12023,8580,3060,3989,71,43,198,27240,120,43,38,53,1,780
27.10.21,2,9,1,12170,10175,11281,6129,3430,71,45,184,28140,120,48,42,56,0,240
28.10.21,3,9,1,14014,10134,6960,1980,4222,77,47,202,26940,120,44,40,51,1,1020
29.10.21,4,9,1,12024,11221,14822,1679,2801,74,45,184,26100,120,47,44,55,0,120
30.10.21,5,9,1,25387,20829,20341,14175,0,83,49,174,20580,180,60,46,106,1,1200
31.10.21,6,9,1,11065,14584,9182,4680,1805,60,39,170,27420,120,52,45,95,1,960
01.11.21,0,10,1,27416,22508,10562,14023,0,74,42,185,28200,120,44,41,50,0,180
02.11.21,1,10,1,12103,11631,13621,1500,4312,69,44,186,27540,120,47,40,90,1,1620
03.11.21,2,10,1,12117,11113,12360,3540,3606,67,44,168,27720,120,44,39,50,0,180
04.11.21,3,10,1,15170,12333,14342,6420,0,67,48,137,22920,120,43,41,48,0,180
05.11.21,4,10,1,12211,12076,9300,2580,4546,68,44,174,27060,120,51,45,74,0,420
06.11.21,5,10,1,11963,10838,12780,2640,2511,71,44,176,26820,120,46,41,56,0,120
07.11.21,6,10,1,7614,2913,4800,1200,4283,64,45,155,30540,120,46,41,59,0,780
08.11.21,0,10,1,12197,9850,16861,3900,900,71,45,152,27000,120,47,41,78,0,1620
09.11.21,1,10,1,13208,13333,11640,2760,4386,71,44,185,25440,120,43,40,52,0,300
10.11.21,2,10,1,13179,11091,10080,4740,3869,42,40,47,25679,121,45,40,57,1,421
11.11.21,3,10,1,13010,11788,12181,3780,1445,73,42,183,26340,120,44,39,51,1,720
12.11.21,4,10,1,15753,13618,12121,6960,5345,69,45,170,25920,120,49,42,62,1,720
13.11.21,5,10,1,14945,11770,18059,4620,120,,,,31140,180,49,45,61,0,540
14.11.21,6,10,1,7159,5675,14521,2280,0,69,49,162,29520,180,62,48,101,3,2220
15.11.21,0,10,1,12265,12359,11127,2880,4681,66,41,198,27840,120,45,41,55,1,1380
16.11.21,1,10,1,14994,13965,13380,3120,3121,71,41,186,25020,120,45,41,51,0,241
17.11.21,2,10,1,11388,10263,12781,4260,3618,66,44,163,26160,120,50,43,63,1,1140
18.11.21,3,10,1,15217,12682,8460,8580,0,69,50,161,23100,120,47,40,61,0,180
19.11.21,4,10,1,15147,13914,11760,5040,2430,44,41,50,33900,120,46,41,54,2,1440
20.11.21,5,10,1,12697,9593,17641,4140,0,85,49,146,30480,240,63,53,76,0,240
21.11.21,6,10,1,13703,10835,12239,6781,0,75,48,138,28380,120,53,47,62,1,1080
22.11.21,0,10,1,12073,11158,12963,5100,3660,72,48,170,26100,120,53,44,100,1,840
23.11.21,1,10,1,11226,10428,9240,3360,4029,68,43,168,27420,300,51,42,60,1,960
24.11.21,2,10,1,14632,12688,11523,6120,2521,76,43,173,26400,240,45,40,56,1,660
25.11.21,3,10,1,12179,9989,13322,5340,60,59,58,61,27000,120,48,43,56,1,480
26.11.21,4,10,1,11271,8865,16924,3360,0,57,45,68,25380,120,52,43,82,1,840
27.11.21,5,10,1,12392,10403,17580,2760,3345,76,50,156,25260,1020,55,48,71,1,1740
28.11.21,6,10,1,6280,5080,14461,1620,0,70,55,133,28140,120,68,52,83,0,120
29.11.21,0,10,1,12308,11543,12540,2100,3996,72,46,192,27060,180,50,46,73,1,660
30.11.21,1,10,1,15813,13592,14462,4619,2278,81,54,183,27180,120,49,41,57,0,720
01.12.21,2,11,1,12853,10499,16442,4079,3631,75,44,122,23100,180,54,44,67,2,1560
02.12.21,3,11,1,15723,12782,13740,4620,3670,73,45,187,26760,900,56,47,91,5,5040
03.12.21,4,11,1,11630,9376,17882,3480,0,,,,24120,120,52,45,72,0,120
04.12.21,5,11,1,7305,6859,12602,2400,3641,72,48,178,31200,120,53,44,92,0,180
05.12.21,6,11,1,13552,10640,8821,6455,0,69,47,186,27780,120,48,44,53,0,120
06.12.21,0,11,1,12190,11927,12242,2280,4461,73,50,195,32100,120,46,40,54,1,720
07.12.21,1,11,1,14114,13547,11460,4080,4505,74,42,194,26040,120,47,42,64,1,480
08.12.21,2,11,1,11390,9746,10021,4560,3721,68,44,173,28500,120,53,45,66,1,840
09.12.21,3,11,1,17852,16066,17340,4020,4261,74,41,197,23760,120,47,42,55,0,240
10.12.21,4,11,1,11656,8641,18840,2280,0,71,51,185,24240,180,58,49,68,0,360
11.12.21,5,11,1,15759,11989,21899,5042,0,86,56,56,27600,120,49,43,63,4,1200
12.12.21,6,11,1,12283,10226,13620,5340,0,74,62,95,25020,120,53,47,64,0,120
13.12.21,0,11,1,13861,12789,14702,2040,3683,75,49,185,30060,120,60,46,115,1,1080
14.12.21,1,11,1,15588,12903,13381,6900,0,68,43,174,22620,120,48,44,54,0,120
15.12.21,2,11,1,12173,11114,10200,3660,4164,68,45,186,27540,120,48,42,58,2,1440
16.12.21,3,11,1,12510,10804,12780,4500,3610,69,50,162,27480,240,49,42,87,0,3240
17.12.21,4,11,1,8119,6468,17039,1501,960,70,47,169,29040,120,48,41,65,0,480
18.12.21,5,11,1,11591,9428,14760,6583,0,71,48,168,27720,120,49,46,61,0,360
19.12.21,6,11,1,9490,7225,17581,2945,0,77,50,179,30300,120,52,46,62,1,780
20.12.21,0,11,1,12247,12074,12660,2160,4739,73,46,187,30240,120,45,40,58,1,480
21.12.21,1,11,2,17163,16109,13201,9240,4273,76,46,171,25560,240,47,42,57,1,1020
22.12.21,2,11,2,16090,14491,19020,2521,3011,74,48,180,26640,120,45,40,62,1,720
23.12.21,3,11,2,10734,7995,19199,3781,0,72,54,142,17940,120,51,43,57,1,900
24.12.21,4,11,2,12454,13008,21541,240,3904,78,46,181,23520,120,54,44,71,2,780
25.12.21,5,11,2,12515,9303,21841,2400,85,69,35,114,37680,120,44,39,59,1,780
26.12.21,6,11,2,11852,12594,15961,240,4203,74,50,180,34500,120,45,40,65,4,3300
27.12.21,0,11,2,13081,13966,12480,1920,4683,74,49,186,30900,180,44,39,56,1,660
28.12.21,1,11,2,13809,10250,21002,3300,0,71,40,125,23160,120,47,41,57,0,300
29.12.21,2,11,2,15050,13822,23579,1320,2884,77,46,184,33240,180,44,39,54,0,480
30.12.21,3,11,2,13014,14233,11163,3658,3997,72,47,173,31200,120,48,42,60,2,1680
31.12.21,4,11,2,13489,13272,20942,900,4433,79,54,173,30660,120,53,46,65,1,1440
01.01.22,5,0,2,12055,9200,13802,3900,900,68,46,108,29940,780,43,39,66,1,1020
02.01.22,6,0,2,12486,13304,11819,1200,4367,69,45,189,24060,120,43,39,48,0,360
03.01.22,0,0,2,13483,14316,13680,1375,4515,74,48,184,27900,120,46,41,62,0,240
04.01.22,1,0,2,13032,13777,18000,360,4281,73,44,201,28860,480,49,42,97,2,1320
05.01.22,2,0,2,11023,8397,20642,840,1822,79,49,172,26100,180,47,39,60,0,240
06.01.22,3,0,2,12026,13302,10980,2160,4244,72,50,179,27660,120,48,41,62,2,1200
07.01.22,4,0,2,12359,9498,16320,3599,0,67,47,104,27960,120,45,41,53,1,660
08.01.22,5,0,2,13335,14123,17700,300,4102,73,45,182,34140,120,47,40,66,0,660
09.01.22,6,0,2,13273,13715,13200,900,4295,70,44,187,24180,120,46,40,94,0,300
10.01.22,0,0,2,12048,11282,18959,361,3114,77,48,183,26100,120,45,39,90,0,180
11.01.22,1,0,2,13530,14234,18061,1140,4505,80,49,190,26760,180,49,42,91,1,540
12.01.22,2,0,2,13529,10410,16801,2880,3718,73,49,174,28380,120,44,39,52,1,660
13.01.22,3,0,2,12021,9060,20040,3240,0,69,43,156,27180,120,44,41,55,1,1320
14.01.22,4,0,2,12359,11492,10682,300,3952,76,40,177,27720,240,45,40,66,0,780
15.01.22,5,0,2,13732,4745,15544,840,0,66,45,82,,,,,,,
16.01.22,6,0,2,8429,6706,14581,2880,0,64,46,109,,,,,,,
17.01.22,0,0,2,15617,14197,20822,2040,3934,73,38,184,33000,180,43,39,54,0,660
18.01.22,1,0,2,12008,10816,10680,3780,3955,72,41,187,26640,660,48,43,61,0,960
19.01.22,2,0,2,14516,13643,11581,3240,4398,77,45,191,27420,120,46,41,55,2,960
20.01.22,3,0,2,12105,9560,18721,4080,60,76,49,199,25560,120,49,42,56,0,120
21.01.22,4,0,2,11897,11462,13561,2220,4282,73,45,190,28140,180,47,41,62,3,1320
22.01.22,5,0,2,13015,10544,11701,6300,0,68,42,139,34740,300,48,40,58,0,420
23.01.22,6,0,2,16941,15502,9480,10967,0,67,39,184,32100,120,44,39,58,0,360
24.01.22,0,0,2,12263,10967,12841,2400,3944,78,42,185,32160,180,42,39,65,0,300
25.01.22,1,0,2,13189,13074,10500,3480,4690,68,35,190,25440,120,44,40,57,0,300
26.01.22,2,0,2,14818,14025,12303,4320,4395,70,42,178,27480,120,44,40,51,0,360
27.01.22,3,0,2,12588,10173,15001,3240,3312,75,46,195,28800,120,47,42,51,0,180
28.01.22,4,0,2,14278,13254,10680,4740,3342,68,44,192,27000,120,46,43,50,0,120
29.01.22,5,0,2,13716,10615,16441,5640,116,70,46,168,31920,120,49,41,86,0,120
30.01.22,6,0,2,11213,9092,13322,6239,0,,,,32820,120,44,40,78,0,180
31.01.22,0,0,2,13235,12182,12600,4920,7333,69,43,184,24900,120,42,37,56,0,540
01.02.22,1,1,2,13425,12609,10440,3960,4163,71,44,200,24120,180,43,39,48,0,180
02.02.22,2,1,2,13158,12195,10440,2520,4453,77,48,195,25800,120,46,41,59,0,780
03.02.22,3,1,2,12114,9754,12842,4860,1806,65,46,185,24360,120,48,42,62,0,300
04.02.22,4,1,2,12614,11979,13142,2100,4789,75,47,196,27660,120,47,41,68,0,120
05.02.22,5,1,2,16578,13528,18663,7716,0,54,47,70,23040,120,48,42,82,0,300
06.02.22,6,1,2,12280,9058,13139,4207,0,77,41,194,29820,120,46,40,69,1,540
07.02.22,0,1,2,14334,13139,13140,3240,4135,70,42,186,25500,120,45,42,54,1,900
08.02.22,1,1,2,13542,12542,12420,2520,4035,70,47,187,26880,120,46,41,53,1,1080
09.02.22,2,1,2,17889,17293,12181,4740,8306,83,47,198,25860,960,50,44,57,0,1260
10.02.22,3,1,2,11036,10380,10922,2341,3520,71,46,182,23100,120,48,42,54,0,120
11.02.22,4,1,2,11418,9214,17284,3900,60,72,44,168,23760,120,46,41,56,0,720
12.02.22,5,1,2,20043,15868,21481,7499,1500,71,47,96,27300,120,53,45,73,1,720
13.02.22,6,1,2,11926,9304,15959,3781,1500,72,48,112,24180,120,58,47,82,1,3120
14.02.22,0,1,2,11041,9774,15659,3781,4206,70,42,186,26640,120,43,39,60,1,900
15.02.22,1,1,2,14103,12878,9661,7140,4221,71,46,192,23160,120,43,39,53,2,1200
16.02.22,2,1,2,12096,10330,14400,3720,2703,70,46,166,26580,120,47,42,58,2,960
17.02.22,3,1,2,11162,10801,12241,2280,3664,72,49,186,29160,120,48,43,69,0,120
18.02.22,4,1,2,5987,4571,17100,840,0,77,44,201,28620,120,48,42,70,0,240
19.02.22,5,1,2,12114,11630,9960,4800,4008,86,44,188,26160,180,65,49,117,1,900
20.02.22,6,1,2,12161,9266,8820,5081,4537,69,44,199,30960,120,50,46,59,2,2340
21.02.22,0,1,2,12485,11967,12960,6120,3894,69,46,165,27840,180,46,41,56,1,1200
22.02.22,1,1,2,13251,12680,13380,3780,3462,71,42,191,22320,120,48,45,55,0,480
23.02.22,2,1,2,15432,12901,15481,6600,0,75,43,143,28440,120,50,42,68,1,720
24.02.22,3,1,2,14164,13773,10799,4681,3966,75,50,193,27660,120,55,48,72,2,1200
25.02.22,4,1,2,12049,11468,8101,5640,4027,74,44,177,28260,120,49,43,76,0,1860
26.02.22,5,1,2,14588,13551,17642,1920,72802,72,45,185,24120,780,49,44,55,1,1320
27.02.22,6,1,2,15327,12332,10321,7101,69640,80,51,179,37980,120,46,42,57,1,1560
28.02.22,0,1,2,19719,17237,19563,3420,4947,70,47,202,24060,120,46,41,56,0,420
01.03.22,1,2,2,16760,14075,17820,7260,60,73,49,147,21420,180,48,41,53,0,180
02.03.22,2,2,2,13593,13425,15001,2460,4909,71,52,192,24720,240,50,41,113,1,840
03.03.22,3,2,2,14094,10954,23639,3660,0,80,44,119,30120,120,46,41,60,0,480
04.03.22,4,2,2,12323,11429,9900,4920,3896,70,48,170,28320,180,53,42,94,0,720
05.03.22,5,2,2,20391,16381,14820,9840,0,67,46,129,29340,120,43,39,85,1,1200
06.03.22,6,2,2,16807,13495,10860,8540,0,61,43,170,29640,120,47,40,98,1,420
07.03.22,0,2,2,13524,12311,12360,3238,3799,73,42,190,29640,180,41,38,51,0,660
08.03.22,1,2,2,12122,10193,15120,3720,2577,68,48,169,22860,120,46,44,50,0,180
09.03.22,2,2,2,12229,11682,9841,2700,4357,80,45,211,29220,120,47,41,54,1,1260
10.03.22,3,2,2,15257,12368,16801,6361,540,73,47,178,22800,120,52,43,65,1,840
11.03.22,4,2,2,11406,8664,29881,1080,0,84,50,115,28260,120,47,41,62,0,420
12.03.22,5,2,2,19781,15862,15241,9316,0,74,37,174,29100,240,62,48,85,3,2220
13.03.22,6,2,2,12402,10305,7621,7575,0,74,45,154,38640,120,46,42,59,1,300
14.03.22,0,2,2,19053,18285,13201,6660,4243,77,44,187,24660,120,45,39,53,0,240
15.03.22,1,2,2,12038,12135,12720,3180,4545,74,53,190,21900,120,51,46,57,1,660
16.03.22,2,2,2,11950,9879,14221,5700,0,,,,25020,120,46,41,57,1,720
17.03.22,3,2,2,14385,12348,10081,5820,3606,69,51,173,21660,180,49,43,56,0,360
18.03.22,4,2,2,7648,5932,15842,1621,0,66,42,91,28380,120,48,42,70,1,1140
19.03.22,5,2,2,13101,11024,11281,6377,0,76,45,187,33060,120,44,40,60,3,2520
20.03.22,6,2,3,9829,7632,12000,4080,0,67,43,115,34680,180,46,39,75,1,1200
21.03.22,0,2,3,12673,11615,18359,1021,3875,47,40,74,27300,120,45,40,54,2,1080
22.03.22,1,2,3,14564,13803,18001,2701,4370,58,42,88,23820,120,49,42,61,0,540
23.03.22,2,2,3,14244,13183,14460,2940,4039,81,51,187,26940,120,53,41,65,1,1980
24.03.22,3,2,3,15408,12922,11280,7920,0,72,42,172,20160,120,55,44,79,0,300
25.03.22,4,2,3,17343,15157,22261,3601,2878,88,41,202,29220,120,46,41,59,1,720
26.03.22,5,2,3,21252,16259,35763,4200,0,83,52,171,23700,240,63,49,93,0,240
27.03.22,6,2,3,10415,7707,21600,2640,0,74,45,118,19320,240,66,55,86,2,1860
28.03.22,0,2,3,15053,14681,9301,5339,4620,79,47,194,29880,120,45,39,59,1,1440
29.03.22,1,2,3,12268,11443,17161,4200,4506,71,44,157,21600,120,50,44,63,0,300
30.03.22,2,2,3,15152,14156,17100,3960,3909,72,49,189,24720,240,46,41,63,1,1680
31.03.22,3,2,3,14989,12257,15599,6541,0,70,47,187,23760,180,46,42,53,1,660
01.04.22,4,3,3,15888,12696,26280,4260,0,,,,23040,180,46,42,53,0,300
02.04.22,5,3,3,12963,9830,40142,1200,0,,,,25800,120,48,42,54,0,120
03.04.22,6,3,3,22187,18020,13203,11706,0,82,37,183,29940,120,50,44,61,2,1260
04.04.22,0,3,3,16169,14623,14401,3780,4689,73,46,197,23460,120,,,,0,120
05.04.22,1,3,3,18288,15221,13920,8459,0,67,47,120,21960,120,47,43,53,0,300
06.04.22,2,3,3,12083,11712,13920,1560,4606,68,45,181,27960,120,43,39,47,0,120
07.04.22,3,3,3,14313,13479,11700,5101,3919,72,42,165,24240,120,50,44,59,1,720
08.04.22,4,3,3,13115,11092,15002,5819,1200,70,48,169,24540,900,47,41,82,1,1200
09.04.22,5,3,3,19429,16711,26401,4380,2987,95,58,206,28560,120,50,44,80,1,1440
10.04.22,6,3,3,12798,10003,19323,5159,0,72,54,110,27360,120,57,46,79,1,1020
11.04.22,0,3,3,16670,15147,13619,4380,3879,80,47,192,29640,120,44,40,60,2,1260
12.04.22,1,3,3,17043,15522,16200,5460,7686,71,49,193,14280,120,47,43,51,0,420
13.04.22,2,3,3,12573,12322,13860,1560,8981,76,44,193,25740,120,46,41,52,2,1080
14.04.22,3,3,3,20530,16479,17941,9721,0,71,42,162,23100,120,48,42,81,0,120
15.04.22,4,3,3,17784,14534,13680,10200,0,66,47,95,30540,120,46,39,77,1,360
16.04.22,5,3,3,12872,10118,21121,4200,0,,,,30540,720,49,43,60,0,780
