DATE,DAY_OF_THE_WEEK,MONTH,SEASON,ACTIVITY_steps,ACTIVITY_distance,ACTIVITY_soft,ACTIVITY_moderate,ACTIVITY_intense,ACTIVITY_hr_average,ACTIVITY_hr_min,ACTIVITY_hr_max,SLEEP_totalsleeptime,SLEEP_durationtosleep,SLEEP_hr_average,SLEEP_hr_min,SLEEP_hr_max,SLEEP_wakeupcount,SLEEP_wakeupduration
08.09.21,2,8,0,10626,7740,19802,3061,0,73,52,130,22440,120,58,53,64,1,540
09.09.21,3,8,0,6732,4805,23282,1320,0,75,57,125,36300,120,57,51,71,2,1440
10.09.21,4,8,0,5224,3705,32579,180,0,75,57,96,25500,120,58,51,70,0,120
11.09.21,5,8,0,8769,6183,21720,1920,0,73,50,125,24360,120,59,55,65,0,240
12.09.21,6,8,0,3688,2587,22560,120,0,73,53,100,23580,120,56,53,62,0,120
13.09.21,0,8,0,3060,2167,20400,0,0,71,48,105,23400,120,59,56,72,0,120
14.09.21,1,8,0,7482,5714,15360,3420,0,73,61,114,27900,120,58,53,65,0,120
15.09.21,2,8,0,4596,3251,25384,119,0,76,58,113,23580,120,57,54,62,0,180
16.09.21,3,8,0,12929,9220,15661,3480,0,73,56,149,27480,120,61,57,66,0,180
17.09.21,4,8,0,6167,4398,11822,1379,0,73,57,148,26940,120,59,56,65,0,660
18.09.21,5,8,0,14517,10520,16802,4979,0,78,55,123,29280,120,63,57,74,0,360
19.09.21,6,8,0,1743,1250,11462,60,0,69,53,91,29580,120,62,58,68,0,360
20.09.21,0,8,0,2538,1825,16020,120,0,75,53,107,22620,120,59,51,66,0,180
21.09.21,1,8,0,4969,3508,20221,240,0,75,40,110,26220,120,62,58,69,0,120
22.09.21,2,8,1,7085,5179,22980,1500,0,79,53,110,25080,120,60,53,66,0,120
23.09.21,3,8,1,8724,6545,18901,3540,0,79,47,166,25860,120,61,52,78,1,1800
24.09.21,4,8,1,6593,4770,29941,1020,0,86,64,126,26100,180,62,57,67,0,180
25.09.21,5,8,1,9307,6967,22260,2580,60,79,53,121,24780,120,60,57,68,1,720
26.09.21,6,8,1,3669,2589,21302,180,0,74,51,112,27720,180,62,57,73,1,1080
27.09.21,0,8,1,5875,4424,16201,1920,0,76,61,107,26220,120,62,57,72,1,1140
28.09.21,1,8,1,8965,6200,22620,900,0,71,58,104,26580,120,61,58,70,0,120
29.09.21,2,8,1,3601,2515,19020,0,0,73,50,100,25380,120,60,57,73,0,180
30.09.21,3,8,1,7141,5528,18781,3000,0,78,50,110,28680,120,61,58,66,2,2640
01.10.21,4,9,1,6204,4322,25802,481,0,79,53,107,24720,120,62,58,68,0,180
02.10.21,5,9,1,4277,3052,18239,240,0,74,49,101,30840,120,62,56,72,0,780
03.10.21,6,9,1,5746,4037,19859,300,0,75,47,137,32280,120,63,55,69,0,600
04.10.21,0,9,1,7073,5124,18420,1620,0,70,53,83,27960,120,63,57,111,1,1800
05.10.21,1,9,1,2676,1886,15181,60,0,70,44,96,31200,120,63,58,109,1,1260
06.10.21,2,9,1,8074,6302,15240,3600,0,73,55,95,26820,120,61,53,72,0,180
07.10.21,3,9,1,7025,5164,19321,1980,0,73,60,117,25620,180,62,57,71,0,240
08.10.21,4,9,1,13177,9716,24479,4501,0,77,52,188,24360,120,61,55,69,1,420
09.10.21,5,9,1,4249,2974,17821,240,0,70,53,89,29040,120,62,57,71,0,840
10.10.21,6,9,1,6938,4824,20283,420,0,72,54,120,28860,120,63,57,69,2,1200
11.10.21,0,9,1,4289,3092,21361,780,0,71,56,100,25740,120,62,56,70,0,120
12.10.21,1,9,1,4749,3379,18782,480,0,70,50,138,25140,120,60,57,66,0,120
13.10.21,2,9,1,7783,5779,16680,3600,0,71,57,118,29700,120,58,54,66,2,2700
14.10.21,3,9,1,3868,2746,19862,60,0,64,47,84,22860,120,57,52,62,0,180
15.10.21,4,9,1,4024,2905,20881,420,0,70,51,157,24120,120,56,53,61,0,120
16.10.21,5,9,1,7783,5538,19141,540,0,75,45,136,31380,120,56,53,63,0,240
17.10.21,6,9,1,5682,4012,16320,780,0,71,58,125,31500,120,61,56,69,1,360
18.10.21,0,9,1,2914,2088,19800,0,0,69,46,113,25080,120,58,54,65,0,120
19.10.21,1,9,1,3543,2502,18961,181,0,67,50,80,24540,120,58,55,70,0,120
20.10.21,2,9,1,5874,4636,11222,3180,0,73,55,175,25680,120,57,53,67,0,120
21.10.21,3,9,1,7742,5621,19081,2520,0,75,53,174,24360,180,57,53,62,0,180
22.10.21,4,9,1,8297,5973,24000,1440,0,74,44,177,25620,120,57,55,64,0,120
23.10.21,5,9,1,11969,8971,14820,6780,0,69,45,110,30540,120,57,53,66,0,120
24.10.21,6,9,1,4240,3119,15660,901,0,75,50,148,30180,120,59,54,73,0,480
25.10.21,0,9,1,2433,1736,17582,0,0,72,58,101,26400,120,60,54,65,0,180
26.10.21,1,9,1,2897,2067,16561,120,0,69,51,130,26460,120,60,55,81,1,900
27.10.21,2,9,1,3599,2593,21780,120,0,76,58,143,25620,180,60,52,67,0,180
28.10.21,3,9,1,6771,5107,14701,2580,0,78,57,169,29760,120,61,57,70,1,2280
29.10.21,4,9,1,11195,8770,22141,5940,0,74,49,100,26520,120,59,53,69,0,240
30.10.21,5,9,1,6366,4513,18600,779,0,77,44,181,31740,120,61,56,75,0,420
31.10.21,6,9,1,8606,6029,20161,900,0,78,52,137,32580,120,62,52,71,0,240
01.11.21,0,10,1,2378,1679,14821,0,0,72,45,156,26280,120,62,57,69,0,120
02.11.21,1,10,1,2903,2059,18422,120,0,73,57,207,25500,120,61,56,69,0,120
03.11.21,2,10,1,6440,4861,15242,2820,0,72,52,142,24180,120,62,58,72,0,180
04.11.21,3,10,1,8654,6470,18840,3300,0,78,51,108,25260,120,64,60,70,0,120
05.11.21,4,10,1,4938,3444,19381,240,0,73,53,102,26040,120,62,59,67,0,120
06.11.21,5,10,1,16884,12437,23040,4740,0,83,62,146,26460,120,63,57,69,0,360
07.11.21,6,10,1,9935,7529,14700,4680,0,75,50,101,32820,120,64,61,72,0,240
08.11.21,0,10,1,2895,1952,17339,60,0,71,48,149,26160,120,61,56,69,1,540
09.11.21,1,10,1,3527,2504,19320,180,0,69,52,212,24240,120,58,53,66,1,600
10.11.21,2,10,1,9361,7035,14280,4140,0,75,58,144,29160,120,59,52,67,2,1260
11.11.21,3,10,1,10822,8223,18060,4440,0,74,42,182,30840,120,59,55,68,0,240
12.11.21,4,10,1,1912,1372,14880,0,0,83,56,114,31200,120,58,53,68,0,240
13.11.21,5,10,1,5029,3497,24540,120,0,70,48,98,28140,120,61,54,73,1,480
14.11.21,6,10,1,4389,3367,21061,840,0,77,43,180,30000,120,58,54,65,0,900
15.11.21,0,10,1,2878,2005,16860,180,0,71,51,103,25920,180,58,50,85,2,2700
16.11.21,1,10,1,5597,4317,15600,2460,0,72,47,183,23160,120,58,54,70,0,120
17.11.21,2,10,1,7481,5710,18300,3300,0,72,57,169,27360,120,57,52,66,0,120
18.11.21,3,10,1,7523,5821,14820,3420,0,72,59,114,24540,120,58,54,66,0,120
19.11.21,4,10,1,6327,4449,21720,480,0,71,57,107,26160,120,59,54,66,0,180
20.11.21,5,10,1,7731,5443,28561,1080,0,75,51,108,28080,120,60,57,66,0,120
21.11.21,6,10,1,7737,5907,9120,4800,0,70,45,79,24960,120,61,56,71,0,240
22.11.21,0,10,1,3813,2678,19080,60,0,70,50,115,21420,120,62,57,71,0,120
23.11.21,1,10,1,4511,3197,18000,840,0,74,49,115,28920,120,60,56,71,1,2040
24.11.21,2,10,1,6700,5218,18179,2940,0,75,48,112,33360,120,59,54,68,1,300
25.11.21,3,10,1,8406,6206,20640,2760,0,76,47,154,24840,120,60,58,68,0,120
26.11.21,4,10,1,9632,6806,28679,1020,0,72,47,134,22560,120,59,56,72,0,120
27.11.21,5,10,1,9186,6954,17281,4620,0,73,53,149,24840,120,60,55,83,0,180
28.11.21,6,10,1,5024,3671,16982,1080,0,71,47,94,27360,120,59,53,64,0,480
29.11.21,0,10,1,3544,2510,16921,120,0,70,46,96,24120,120,58,54,63,0,180
30.11.21,1,10,1,6810,5407,12960,2700,0,,,,28860,120,59,56,65,0,120
01.12.21,2,11,1,6488,5001,15480,2760,0,,,,26580,120,60,56,64,0,120
02.12.21,3,11,1,12591,9596,17453,5580,0,80,61,165,27120,120,62,59,68,1,1800
03.12.21,4,11,1,13260,10504,15420,6600,0,79,62,150,27060,120,62,57,67,0,240
04.12.21,5,11,1,6394,4472,21720,780,0,78,43,152,28980,120,62,55,78,1,300
05.12.21,6,11,1,11775,9116,17160,5520,0,81,47,132,24720,180,63,58,73,0,180
06.12.21,0,11,1,3312,2347,17041,180,0,70,53,90,27180,180,62,58,70,0,180
07.12.21,1,11,1,7503,5883,12540,3300,0,76,62,152,26820,120,61,55,72,0,180
08.12.21,2,11,1,6410,4993,14100,3060,0,77,53,153,28440,120,63,59,72,0,120
09.12.21,3,11,1,9495,7541,18840,4080,0,73,60,122,25740,120,63,59,72,0,120
10.12.21,4,11,1,12553,9888,16920,5100,0,75,45,148,26640,180,64,60,83,0,240
11.12.21,5,11,1,14998,11546,17999,5341,0,81,48,153,25380,120,66,63,74,0,360
12.12.21,6,11,1,15504,12108,14220,7920,0,74,53,167,31440,120,65,61,85,0,240
13.12.21,0,11,1,2975,2101,15540,300,0,69,57,90,23280,120,66,60,74,0,120
14.12.21,1,11,1,7548,5548,17580,1860,0,74,53,132,24660,120,60,50,71,0,120
15.12.21,2,11,1,8879,6407,20940,2220,0,76,51,164,27000,120,64,60,77,0,240
16.12.21,3,11,1,10165,7810,15539,4980,0,70,54,119,26700,120,62,57,71,0,120
17.12.21,4,11,1,4183,2943,15720,240,0,69,40,123,26880,180,61,57,69,0,180
18.12.21,5,11,1,18471,13952,13740,9660,0,80,59,149,26580,180,60,54,71,1,1200
19.12.21,6,11,1,9532,7173,11820,4440,0,73,56,148,31800,120,71,62,84,7,3840
20.12.21,0,11,1,2690,1925,14401,0,0,69,45,202,26580,120,59,55,69,0,120
21.12.21,1,11,2,2776,1975,17820,0,0,69,58,94,25980,120,56,52,67,0,120
22.12.21,2,11,2,14312,10623,18240,4441,1740,73,49,172,23340,120,59,55,66,1,540
23.12.21,3,11,2,8822,6567,16380,3480,0,75,55,179,23280,120,58,54,67,0,120
24.12.21,4,11,2,6829,4818,27060,840,0,79,46,106,32460,120,59,56,71,0,600
25.12.21,5,11,2,6158,4162,15359,1200,0,75,60,156,26220,120,59,55,65,0,180
26.12.21,6,11,2,2716,1909,16141,0,0,70,47,97,19260,120,58,56,64,0,240
27.12.21,0,11,2,2379,1718,12120,300,0,73,47,188,28560,120,62,56,87,0,120
28.12.21,1,11,2,10785,7932,9480,5640,0,72,44,92,27601,120,59,56,66,0,120
29.12.21,2,11,2,10270,8088,11520,5400,0,,,,27120,120,61,57,70,0,120
30.12.21,3,11,2,3992,2851,14821,360,0,72,41,95,28980,120,62,59,71,0,180
31.12.21,4,11,2,2240,1590,11641,60,0,75,56,94,27780,120,64,57,73,1,1080
01.01.22,5,0,2,3916,2764,11700,420,0,74,60,92,22260,240,65,59,74,0,480
02.01.22,6,0,2,2142,1564,14520,0,1500,75,60,94,29400,120,66,60,80,0,180
03.01.22,0,0,2,4624,3471,13440,1500,0,75,55,153,25140,120,66,61,77,1,360
04.01.22,1,0,2,7880,5876,12540,3180,0,75,42,92,28980,120,64,60,71,1,600
05.01.22,2,0,2,2176,1569,13140,0,0,78,60,98,31140,120,66,60,74,1,600
06.01.22,3,0,2,1629,1168,11460,0,0,72,45,97,25140,1860,69,64,88,2,3300
07.01.22,4,0,2,2049,1464,10860,60,0,74,66,99,,,,,,,
08.01.22,5,0,2,8449,5988,15240,2160,0,75,58,88,31200,120,68,64,75,0,120
09.01.22,6,0,2,2963,2108,12540,180,0,77,46,107,23520,120,70,62,85,1,480
10.01.22,0,0,2,2385,1693,10320,120,0,78,46,111,29820,120,68,62,78,0,120
11.01.22,1,0,2,2422,1776,9300,240,0,78,52,89,26520,120,73,65,85,3,1740
12.01.22,2,0,2,6502,4864,17280,1860,0,85,51,183,26940,120,70,64,79,0,120
13.01.22,3,0,2,4076,2918,14642,360,0,83,56,107,21660,120,71,65,79,1,540
14.01.22,4,0,2,7665,5450,28380,540,0,82,53,164,26580,120,70,66,86,0,120
15.01.22,5,0,2,5454,3732,15060,240,0,75,42,111,,,,,,,
16.01.22,6,0,2,8776,6498,21660,2760,0,80,53,129,43620,1200,68,61,86,0,1680
17.01.22,0,0,2,2331,1725,16023,60,0,71,52,82,27300,840,66,61,73,0,840
18.01.22,1,0,2,3181,2263,15540,120,0,70,58,87,28080,120,62,55,69,0,120
19.01.22,2,0,2,1963,1423,13740,0,0,70,53,142,27900,120,60,55,69,0,120
20.01.22,3,0,2,2076,1496,13560,60,0,68,53,102,27660,240,60,56,65,0,240
21.01.22,4,0,2,4820,3456,17160,360,0,69,53,136,27840,120,60,55,66,1,720
22.01.22,5,0,2,9426,6806,22140,2520,0,81,46,157,28740,1440,60,55,66,1,2460
23.01.22,6,0,2,2335,1684,19680,0,0,71,47,101,24480,120,61,54,74,0,360
24.01.22,0,0,2,2135,1529,12420,0,0,67,53,84,24660,120,61,57,74,0,120
25.01.22,1,0,2,1544,1095,9900,0,0,67,58,93,25860,120,62,55,86,1,660
26.01.22,2,0,2,5694,4133,11881,1560,0,70,50,101,26880,120,59,55,64,0,180
27.01.22,3,0,2,7253,5440,16320,2760,0,74,51,145,28620,120,60,56,68,0,120
28.01.22,4,0,2,11743,8617,28020,3241,0,76,38,136,31020,120,60,55,71,0,300
29.01.22,5,0,2,9513,6866,21001,2700,0,70,62,82,32580,120,61,57,69,0,120
30.01.22,6,0,2,11036,8676,20402,5940,0,71,58,141,25500,120,58,55,64,0,240
31.01.22,0,0,2,7053,5235,22680,2340,0,69,53,144,27540,180,59,56,64,0,180
01.02.22,1,1,2,5524,4058,12120,1740,0,63,48,79,25740,120,58,54,64,0,120
02.02.22,2,1,2,5415,4145,10200,2340,0,65,50,156,26640,120,57,43,64,0,120
03.02.22,3,1,2,5617,4259,9361,1980,0,66,52,78,25800,120,58,53,67,0,180
04.02.22,4,1,2,9629,7146,31200,1980,0,78,61,195,27180,120,57,54,66,0,180
05.02.22,5,1,2,13114,9361,16500,5100,0,71,39,121,28560,120,57,50,69,1,540
06.02.22,6,1,2,13100,9737,16619,7140,0,67,56,129,27420,120,58,52,68,0,120
07.02.22,0,1,2,8319,6074,12480,2700,0,65,52,75,25920,120,57,54,63,0,180
08.02.22,1,1,2,6589,5166,10920,2940,0,68,43,157,24840,120,56,53,60,0,120
09.02.22,2,1,2,7131,5275,9720,2520,0,65,50,91,26220,120,56,53,62,0,240
10.02.22,3,1,2,7812,5950,12300,2880,0,65,51,91,25200,120,56,52,67,0,180
11.02.22,4,1,2,14377,10967,22201,4620,540,74,50,97,24600,120,54,52,63,0,180
12.02.22,5,1,2,27885,21771,16320,15360,0,80,48,158,29280,120,59,56,67,1,720
13.02.22,6,1,2,13554,10901,22080,8340,0,75,56,147,29280,120,58,54,67,0,180
14.02.22,0,1,2,4709,3407,11340,1440,0,70,43,162,25680,120,59,52,68,0,180
15.02.22,1,1,2,5332,3873,12841,1500,0,72,43,134,24780,120,59,55,63,0,120
16.02.22,2,1,2,4732,3442,10260,1320,0,72,38,131,24780,120,60,54,67,0,120
17.02.22,3,1,2,7622,5977,10561,3840,0,69,42,107,25260,120,59,56,63,0,180
18.02.22,4,1,2,11477,8379,30543,2701,0,69,59,88,27300,120,58,54,69,0,300
19.02.22,5,1,2,12728,10159,10201,6300,240,71,61,86,26340,120,60,56,66,0,420
20.02.22,6,1,2,20007,15552,21059,10620,0,78,49,177,25200,120,62,57,72,0,120
21.02.22,0,1,2,6948,4992,11940,1800,0,67,58,82,25500,120,61,58,67,0,120
22.02.22,1,1,2,7079,5380,10981,2940,0,66,55,82,24120,120,59,55,64,0,120
23.02.22,2,1,2,6618,4886,10618,2581,0,68,46,172,24240,120,59,56,65,0,180
24.02.22,3,1,2,5158,3766,10380,1740,0,67,55,96,22320,120,58,54,66,0,120
25.02.22,4,1,2,8529,6303,14521,2160,0,71,54,142,24180,120,57,53,72,0,120
26.02.22,5,1,2,10106,7231,22680,1740,0,68,59,83,26340,300,58,52,70,0,540
27.02.22,6,1,2,2939,2084,24060,0,0,73,58,181,29220,120,59,56,68,2,540
28.02.22,0,1,2,13924,10793,12899,6901,60,75,55,154,25800,180,59,51,64,0,180
01.03.22,1,2,2,7805,5743,22081,2580,0,73,64,173,27240,180,61,56,66,0,180
02.03.22,2,2,2,4771,3544,11640,1080,0,67,43,96,26400,120,60,55,66,0,120
03.03.22,3,2,2,5314,3980,8641,1800,0,67,58,140,25680,120,59,55,66,0,120
04.03.22,4,2,2,3952,2843,20040,300,0,68,61,79,29460,120,59,55,68,0,600
05.03.22,5,2,2,7995,6067,18300,2941,0,71,54,144,28080,120,58,54,66,0,480
06.03.22,6,2,2,10240,7509,16919,4020,0,76,52,157,27960,120,61,55,68,2,960
07.03.22,0,2,2,5075,3694,12300,1260,0,67,45,90,24480,120,60,55,66,0,120
08.03.22,1,2,2,6373,4635,12120,2280,0,70,48,159,24540,120,56,53,65,0,120
09.03.22,2,2,2,7271,5425,13740,1740,0,70,48,93,25740,120,56,52,62,0,120
10.03.22,3,2,2,6087,4612,13560,2100,0,72,55,161,23460,660,60,56,66,1,840
11.03.22,4,2,2,9712,7436,11821,3780,0,69,50,91,24900,120,57,54,68,0,120
12.03.22,5,2,2,14085,10464,21420,5400,0,75,49,156,28080,120,59,54,68,1,300
13.03.22,6,2,2,2446,1744,18300,0,0,70,56,91,27780,120,57,52,67,0,180
14.03.22,0,2,2,5789,4253,11580,1980,0,70,51,177,25800,180,58,54,70,0,180
15.03.22,1,2,2,11985,9335,12180,5220,0,79,63,148,26340,120,59,54,68,0,180
16.03.22,2,2,2,6123,4354,13080,1200,0,76,51,169,16080,120,59,54,61,0,120
17.03.22,3,2,2,6833,4975,15962,1140,0,,,,23580,120,57,54,63,0,120
18.03.22,4,2,2,9829,7258,22920,1740,60,75,51,127,,,,,,,
19.03.22,5,2,2,7576,5939,21420,2880,0,72,48,131,30420,180,60,55,71,1,780
20.03.22,6,2,3,1414,1012,11160,0,0,74,49,96,25440,120,58,54,69,0,600
21.03.22,0,2,3,5871,4369,11640,1860,0,75,57,132,23880,120,60,56,69,0,120
22.03.22,1,2,3,6747,5097,10801,3000,0,72,53,104,,,,,,,
23.03.22,2,2,3,6114,4725,9120,2280,0,76,56,155,25260,120,59,56,66,0,120
24.03.22,3,2,3,6793,5068,14760,2640,0,69,52,133,19680,900,59,54,68,0,900
25.03.22,4,2,3,16308,12247,23160,6000,0,76,61,150,25620,120,59,55,65,0,120
26.03.22,5,2,3,8826,6360,30900,1740,0,83,65,149,27540,120,59,55,64,0,240
27.03.22,6,2,3,7752,5336,23761,2220,0,74,58,140,21240,120,59,56,64,1,720
28.03.22,0,2,3,6777,4980,11640,2700,0,73,48,149,22380,120,61,55,70,0,120
29.03.22,1,2,3,7184,5309,12418,3062,0,72,50,178,25740,120,57,52,68,0,180
30.03.22,2,2,3,8882,6697,12061,3600,0,77,40,162,25260,120,59,54,71,0,120
31.03.22,3,2,3,7428,5516,12002,3060,0,71,45,132,23760,120,61,57,71,0,120
01.04.22,4,3,3,10523,7741,21841,2219,0,81,45,162,24480,120,63,56,71,2,480
02.04.22,5,3,3,5560,3925,22080,540,0,75,50,129,32640,120,61,53,69,1,2520
03.04.22,6,3,3,6749,4754,20641,1380,1860,79,54,160,30360,720,64,59,72,1,1140
04.04.22,0,3,3,6754,5091,12120,2340,0,72,47,103,21780,120,67,61,74,0,120
05.04.22,1,3,3,6838,5050,12241,2339,0,72,52,147,25020,120,64,60,69,0,120
06.04.22,2,3,3,7487,5418,15781,1440,0,76,61,99,24600,180,65,60,78,0,180
07.04.22,3,3,3,17543,12428,25980,5160,60,74,45,167,21300,120,62,60,69,0,120
08.04.22,4,3,3,18416,13356,22320,4920,0,79,49,168,27240,120,62,58,70,1,660
09.04.22,5,3,3,14933,10386,25561,1620,0,72,45,107,25560,120,62,57,70,0,120
10.04.22,6,3,3,7776,5620,19200,2280,0,71,57,206,14760,120,59,55,64,0,120
11.04.22,0,3,3,6205,4627,12361,2099,0,70,55,157,23880,120,61,56,68,1,300
12.04.22,1,3,3,6511,5145,9781,3480,0,71,58,114,23700,120,61,56,72,1,480
13.04.22,2,3,3,9432,6823,15541,2639,0,87,82,94,25620,120,59,54,67,0,180
14.04.22,3,3,3,7260,5541,11820,2701,0,,,,23400,120,59,52,67,0,120
15.04.22,4,3,3,11699,9069,15121,6360,0,74,49,144,31500,120,61,55,73,1,720
16.04.22,5,3,3,6524,4842,23460,1200,0,75,63,155,25740,120,64,58,68,0,240
17.04.22,6,3,3,4723,3361,17700,480,0,73,49,177,32760,120,60,55,66,0,240
18.04.22,0,3,3,8302,5994,21720,1740,0,76,56,121,32940,120,66,60,76,1,1620
19.04.22,1,3,3,6809,5140,14160,2220,0,71,51,147,24540,120,62,55,69,0,120
20.04.22,2,3,3,5221,3952,10619,2101,0,88,88,88,25380,120,60,56,66,0,180
21.04.22,3,3,3,5168,3743,12182,1020,0,75,62,139,25260,120,62,56,71,0,240
