DATE,DAY_OF_THE_WEEK,MONTH,SEASON,ACTIVITY_steps,ACTIVITY_distance,ACTIVITY_soft,ACTIVITY_moderate,ACTIVITY_intense,ACTIVITY_hr_average,ACTIVITY_hr_min,ACTIVITY_hr_max,SLEEP_totalsleeptime,SLEEP_durationtosleep,SLEEP_hr_average,SLEEP_hr_min,SLEEP_hr_max,SLEEP_wakeupcount,SLEEP_wakeupduration
02.08.21,0,7,0,956,780,5280,0,0,82,58,107,28740,120,76,56,148,1,300
03.08.21,1,7,0,5148,4341,8760,1260,0,84,47,126,11940,120,73,58,94,1,1380
04.08.21,2,7,0,5166,4455,10440,1560,0,90,61,115,32580,120,70,50,89,0,960
05.08.21,3,7,0,5294,4452,7921,1680,0,90,63,191,27120,120,78,45,98,0,420
06.08.21,4,7,0,1834,1500,7260,60,0,87,54,193,26340,120,75,56,95,1,780
07.08.21,5,7,0,2620,2353,7981,720,0,92,52,132,32760,120,72,55,107,2,1260
08.08.21,6,7,0,1970,1612,7320,120,0,88,53,106,33720,120,76,50,101,1,300
09.08.21,0,7,0,4770,3863,7140,1500,0,87,61,160,17520,180,77,66,101,2,1080
10.08.21,1,7,0,3301,2687,10202,360,0,95,54,170,36060,120,79,68,96,6,3960
11.08.21,2,7,0,1644,1358,7500,0,0,85,43,180,22920,120,76,68,93,0,480
12.08.21,3,7,0,3684,2969,9421,360,0,90,52,185,22380,120,70,65,92,0,120
13.08.21,4,7,0,6004,4841,12420,1141,0,95,64,134,25020,120,67,56,88,0,660
14.08.21,5,7,0,9590,8033,16920,3240,0,107,66,160,20280,120,80,63,101,3,2040
15.08.21,6,7,0,3405,2750,10140,360,0,95,78,127,28860,120,77,60,99,2,3300
16.08.21,0,7,0,1443,1196,6061,0,0,85,70,121,19860,120,77,63,92,2,480
17.08.21,1,7,0,4168,3602,6720,1380,0,69,57,83,25140,120,72,52,99,4,1800
18.08.21,2,7,0,5335,4690,7620,2580,0,66,50,76,28920,120,67,50,95,1,840
19.08.21,3,7,0,4076,3517,7620,1500,0,92,62,137,24780,120,84,66,104,1,360
20.08.21,4,7,0,7169,6376,11340,2820,0,73,65,84,29580,120,75,65,90,4,1620
21.08.21,5,7,0,3484,2842,10560,360,0,94,50,133,28920,120,75,37,108,0,180
22.08.21,6,7,0,5759,4681,17160,300,0,98,48,168,24660,120,79,67,91,1,420
23.08.21,0,7,0,3125,2536,11403,0,0,88,59,110,31080,120,73,61,86,2,1500
24.08.21,1,7,0,2593,2117,8581,180,0,86,55,118,30120,120,73,65,95,1,420
25.08.21,2,7,0,4633,3691,13559,240,0,93,52,137,36240,120,68,51,83,3,1680
26.08.21,3,7,0,654,544,3180,60,0,85,55,125,24420,120,69,49,84,1,300
27.08.21,4,7,0,2395,2045,8401,360,0,84,55,110,29340,120,70,48,92,1,660
28.08.21,5,7,0,2228,1846,9960,0,0,89,73,103,37680,240,71,61,88,2,960
29.08.21,6,7,0,1950,1620,9001,0,0,86,57,100,29220,120,73,56,85,4,1980
30.08.21,0,7,0,883,730,4261,0,0,90,57,188,27480,120,76,66,104,1,600
31.08.21,1,7,0,4162,3391,12120,541,0,102,59,132,28620,120,75,63,101,3,1380
01.09.21,2,8,0,8452,6812,12060,2581,0,94,52,129,23100,120,76,54,110,5,1620
02.09.21,3,8,0,5714,5161,7441,2880,0,90,48,127,22200,120,71,53,100,2,900
03.09.21,4,8,0,5941,5056,11163,1860,0,89,41,186,25020,120,75,56,99,1,780
04.09.21,5,8,0,3898,3209,9719,1080,0,98,65,191,26220,120,72,61,93,0,120
05.09.21,6,8,0,,,,,,,,,33180,120,74,57,101,0,120
06.09.21,0,8,0,3520,3129,5820,1440,0,90,61,182,,,,,,,
07.09.21,1,8,0,3218,2604,9659,301,0,87,57,180,29340,120,77,65,98,1,300
08.09.21,2,8,0,653,540,4020,0,0,72,67,76,28860,120,71,58,87,4,2460
09.09.21,3,8,0,4283,3541,11702,900,0,95,58,118,24420,120,69,57,91,0,600
10.09.21,4,8,0,4705,4005,6300,2400,0,95,63,125,38400,120,78,56,106,2,900
11.09.21,5,8,0,3257,2615,8940,180,0,74,67,91,34680,120,77,53,105,4,1500
12.09.21,6,8,0,2839,2235,6360,240,0,90,68,112,31380,120,71,61,96,1,660
13.09.21,0,8,0,3283,3045,6660,1380,0,87,54,206,,,,,,,
14.09.21,1,8,0,620,513,3300,0,0,94,74,188,30240,120,76,59,108,0,120
15.09.21,2,8,0,3810,3287,6180,1260,0,90,50,114,27780,120,76,64,97,2,720
16.09.21,3,8,0,3090,2605,4979,1140,0,90,51,150,,,,,,,
17.09.21,4,8,0,1111,895,2700,120,0,87,34,117,31080,180,70,49,100,1,360
18.09.21,5,8,0,,,,,,,,,,,,,,,
19.09.21,6,8,0,,,,,,,,,,,,,,,
20.09.21,0,8,0,3669,3058,5340,1260,0,91,69,184,,,,,,,
21.09.21,1,8,0,988,853,1980,420,0,83,65,104,30480,120,76,67,88,0,120
22.09.21,2,8,1,899,752,4140,0,0,87,61,107,29460,120,69,34,87,0,120
23.09.21,3,8,1,5421,4689,8160,2100,0,97,52,132,21300,120,75,66,96,2,660
24.09.21,4,8,1,7666,6344,9301,2580,0,96,67,132,25320,120,75,62,105,2,480
25.09.21,5,8,1,2263,1855,8580,180,0,90,64,126,38400,120,72,53,92,3,960
26.09.21,6,8,1,1839,1503,7382,119,0,89,51,112,31560,240,71,60,95,1,660
27.09.21,0,8,1,4965,4231,7022,1860,0,93,70,193,21060,120,80,71,103,1,360
28.09.21,1,8,1,4387,3980,8881,1800,0,85,60,130,20940,120,73,54,88,2,660
29.09.21,2,8,1,4145,3632,8701,1380,0,92,49,194,23460,120,76,60,104,0,120
30.09.21,3,8,1,4715,3967,10260,1080,0,94,53,183,24300,120,77,66,102,1,540
01.10.21,4,9,1,6333,5727,8221,3240,0,92,48,140,23760,120,72,65,81,0,300
02.10.21,5,9,1,,,,,,,,,,,,,,,
03.10.21,6,9,1,,,,,,,,,,,,,,,
04.10.21,0,9,1,4704,4033,10323,1200,840,90,50,145,,,,,,,
05.10.21,1,9,1,4561,3885,8160,1380,0,86,59,113,25080,120,78,60,108,1,420
06.10.21,2,9,1,3787,3256,8160,1140,0,81,46,186,24300,120,74,57,91,2,600
07.10.21,3,9,1,5679,4898,8940,2040,0,81,38,110,23280,120,64,52,83,3,720
08.10.21,4,9,1,3824,3244,7320,900,0,80,54,114,25740,120,63,45,86,2,840
09.10.21,5,9,1,2432,1982,10500,60,0,86,76,90,30960,120,64,50,94,2,600
10.10.21,6,9,1,4209,3665,4260,2460,0,,,,34200,300,,,,1,1140
11.10.21,0,9,1,5498,4531,10982,1320,0,92,49,177,,,,,,,
12.10.21,1,9,1,4899,4051,8821,1260,0,89,58,180,,,,,,,
13.10.21,2,9,1,7618,6375,8822,3180,0,85,42,159,15300,180,79,72,97,1,780
14.10.21,3,9,1,6593,5517,13379,1681,0,86,57,178,31800,120,79,57,104,3,720
15.10.21,4,9,1,5202,4678,8522,2160,0,65,53,79,25740,120,66,51,98,0,120
16.10.21,5,9,1,1212,1004,6120,0,0,56,34,69,35580,120,65,33,97,2,660
17.10.21,6,9,1,2265,1850,10741,0,0,78,47,108,37260,120,61,46,84,2,720
18.10.21,0,9,1,3760,3321,9301,1260,0,77,50,111,23040,120,69,48,101,1,540
19.10.21,1,9,1,5537,4777,12301,1441,840,82,46,173,22980,120,70,57,92,1,780
20.10.21,2,9,1,3460,2811,6780,780,0,76,45,106,24360,120,89,80,108,3,1200
21.10.21,3,9,1,5872,4875,12240,1620,0,79,44,162,,,,,,,
22.10.21,4,9,1,5767,4832,12300,1260,960,86,58,178,20640,120,72,52,141,0,120
23.10.21,5,9,1,9094,7398,12960,3060,0,99,54,123,37080,120,71,48,100,6,2580
24.10.21,6,9,1,4609,3852,12422,1500,0,99,50,172,28260,120,75,55,97,2,480
25.10.21,0,9,1,7469,6262,12000,2819,0,88,53,177,27240,120,71,61,93,3,1560
26.10.21,1,9,1,5823,4954,12300,1560,0,88,64,125,21960,120,72,64,79,1,660
27.10.21,2,9,1,4276,3675,8460,1200,0,80,55,204,26160,120,69,50,124,1,360
28.10.21,3,9,1,4957,4394,8462,2040,0,80,55,172,21960,120,67,50,97,5,1080
29.10.21,4,9,1,5698,4680,13561,1260,0,39,34,45,28440,120,64,34,88,3,1080
30.10.21,5,9,1,3856,3119,10500,480,0,86,57,119,22800,120,81,61,99,1,480
31.10.21,6,9,1,7457,7135,15361,1740,0,60,50,75,36660,120,65,50,99,4,1440
01.11.21,0,10,1,5260,4670,8039,2101,0,87,50,108,19440,120,74,67,97,3,1020
02.11.21,1,10,1,5603,4916,11160,1980,0,91,59,134,21960,120,68,63,78,0,120
03.11.21,2,10,1,3383,3020,7920,1200,0,80,50,150,21360,120,77,64,97,2,600
04.11.21,3,10,1,4020,3275,8159,901,0,82,37,185,29220,120,68,50,99,2,960
05.11.21,4,10,1,1916,1540,4680,360,0,87,48,110,33180,120,65,37,92,4,1080
06.11.21,5,10,1,,,,,,,,,,,,,,,
07.11.21,6,10,1,,,,,,,,,,,,,,,
08.11.21,0,10,1,5265,4518,9350,1560,0,82,46,119,,,,,,,
09.11.21,1,10,1,4898,4326,9000,1500,0,85,39,112,22560,120,74,66,84,3,1440
10.11.21,2,10,1,4537,4029,7740,1620,0,82,41,133,21960,120,68,55,90,2,480
11.11.21,3,10,1,6849,5964,7321,3360,0,86,58,134,25680,120,75,56,97,3,1320
12.11.21,4,10,1,20337,18202,13981,12240,0,,,,14100,120,77,39,96,0,240
13.11.21,5,10,1,14050,11867,15242,5759,0,104,45,180,22080,120,88,73,103,4,1440
14.11.21,6,10,1,3904,3438,6540,1680,0,88,52,127,13980,120,81,68,98,1,480
15.11.21,0,10,1,4272,3635,7080,1260,0,86,64,170,25260,120,70,39,86,2,960
16.11.21,1,10,1,4842,4164,7380,1440,0,84,60,168,,,,,,,
17.11.21,2,10,1,4943,4050,11522,780,0,92,50,158,23640,120,70,54,93,3,900
18.11.21,3,10,1,4571,3904,7319,1561,0,87,68,176,23940,180,80,66,98,1,600
19.11.21,4,10,1,4023,3466,6421,1680,0,82,62,110,27600,120,70,43,95,2,1140
20.11.21,5,10,1,3537,2954,9781,360,0,63,51,80,36240,120,70,51,103,2,900
21.11.21,6,10,1,,,,,,,,,35760,120,62,47,94,1,300
22.11.21,0,10,1,3633,3202,6541,1200,0,80,54,114,,,,,,,
23.11.21,1,10,1,4658,3988,7379,1441,0,80,51,121,21660,120,66,47,79,0,360
24.11.21,2,10,1,6281,5340,13980,1080,1860,89,52,168,32820,120,66,41,97,3,1260
25.11.21,3,10,1,6405,5332,11761,1440,0,90,52,146,20640,120,83,75,94,3,1080
26.11.21,4,10,1,8065,6737,12301,2520,0,95,70,167,22380,120,77,65,98,0,300
27.11.21,5,10,1,1201,1003,5340,0,0,86,39,140,30480,120,78,60,96,6,3300
28.11.21,6,10,1,7797,7389,7980,1801,1140,93,54,174,28500,180,66,51,86,1,540
29.11.21,0,10,1,521,434,1500,60,0,,,,27600,120,,,,2,480
30.11.21,1,10,1,4413,3901,10141,1260,0,74,56,109,,,,,,,
01.12.21,2,11,1,5525,4823,9002,1980,0,75,52,108,21960,120,62,44,98,0,120
02.12.21,3,11,1,9242,7768,12962,2939,0,87,52,208,22440,120,59,46,75,2,1320
03.12.21,4,11,1,789,660,3480,0,0,78,63,148,24300,120,79,37,102,0,780
04.12.21,5,11,1,1308,1073,4200,180,0,79,44,113,29040,120,66,48,77,3,2160
05.12.21,6,11,1,2767,2292,9661,240,0,88,48,110,37140,120,64,54,77,2,2460
06.12.21,0,11,1,4865,4257,9001,1500,0,81,64,115,21660,120,67,50,77,0,120
07.12.21,1,11,1,9641,8068,10740,3960,0,88,46,165,25680,360,59,47,77,2,1020
08.12.21,2,11,1,5603,4952,8940,2220,0,78,46,108,20700,120,79,66,96,1,840
09.12.21,3,11,1,5261,4275,9120,1080,0,82,44,110,22500,120,72,65,96,3,1680
10.12.21,4,11,1,1847,1528,7440,0,0,78,46,114,29760,120,66,50,82,0,120
11.12.21,5,11,1,8599,7062,15779,1801,0,97,45,191,28620,120,69,48,100,2,1680
12.12.21,6,11,1,2338,1976,6420,300,0,80,61,116,40260,120,71,55,91,6,3120
13.12.21,0,11,1,891,744,3960,0,0,77,47,173,24060,120,69,58,112,0,120
14.12.21,1,11,1,4393,3835,8162,1619,0,80,48,129,28380,120,63,53,78,4,1260
15.12.21,2,11,1,4793,4167,7680,1500,0,83,54,108,24600,120,69,55,109,2,1140
16.12.21,3,11,1,8806,7466,10381,3539,0,89,57,178,24120,120,78,55,143,1,720
17.12.21,4,11,1,605,505,2940,0,0,74,51,91,23760,120,76,59,88,0,1380
18.12.21,5,11,1,6700,5478,17942,960,0,99,51,165,28920,120,62,50,77,0,600
19.12.21,6,11,1,3687,3016,10260,600,0,87,48,120,27600,120,79,57,104,4,3060
20.12.21,0,11,1,7908,6355,1683,4379,0,78,55,114,1980,120,72,67,79,0,120
21.12.21,1,11,2,7376,6740,8221,3420,0,86,52,189,23880,120,78,50,102,3,1020
22.12.21,2,11,2,6313,5169,9359,1981,0,95,58,165,23160,120,69,51,84,1,660
23.12.21,3,11,2,700,579,4080,0,0,83,56,110,30360,120,79,62,98,1,840
24.12.21,4,11,2,2174,1785,7560,120,0,,,,37560,180,66,53,93,1,780
25.12.21,5,11,2,1087,895,5160,0,0,,,,31380,120,62,33,79,3,1440
26.12.21,6,11,2,3897,3266,8641,1081,0,,,,31140,120,63,49,80,4,2040
27.12.21,0,11,2,1481,1219,8820,0,0,,,,33060,120,62,50,102,3,960
28.12.21,1,11,2,5670,4899,12720,1860,0,,,,28140,120,62,52,90,2,900
29.12.21,2,11,2,4284,3514,11763,421,0,,,,33120,180,64,49,81,3,1860
30.12.21,3,11,2,4863,3978,15482,360,0,,,,26400,120,64,44,134,4,1200
31.12.21,4,11,2,5639,4615,14520,720,540,,,,23220,120,67,56,94,0,420
01.01.22,5,0,2,1823,1537,7260,120,0,,,,23280,120,71,59,85,2,660
02.01.22,6,0,2,6891,5507,10980,1920,0,79,47,119,25920,120,65,49,100,2,1380
03.01.22,0,0,2,1751,1460,7681,0,0,74,34,89,26760,120,61,34,81,2,960
04.01.22,1,0,2,12619,10309,13740,4500,0,82,41,119,25440,120,60,51,90,1,540
05.01.22,2,0,2,1127,947,6600,0,0,68,50,90,32100,120,64,50,85,2,1020
06.01.22,3,0,2,2247,1840,7680,360,0,80,42,182,26760,120,62,53,73,1,840
07.01.22,4,0,2,6292,5216,14462,1439,0,61,50,83,29100,120,65,50,102,0,120
08.01.22,5,0,2,1794,1480,7440,120,0,70,39,107,31080,120,67,52,93,2,1140
09.01.22,6,0,2,1337,1103,5640,60,0,,,,22140,120,,,,0,420
10.01.22,0,0,2,2059,1670,5040,360,0,79,61,102,,,,,,,
11.01.22,1,0,2,5189,4243,9000,1500,0,88,54,167,26760,120,73,62,88,2,480
12.01.22,2,0,2,1384,1145,5400,60,0,80,43,101,28980,120,82,61,99,2,600
13.01.22,3,0,2,2354,1922,5941,419,0,83,55,114,26340,120,71,35,96,1,900
14.01.22,4,0,2,1403,1148,6060,60,0,78,51,103,33720,120,71,46,87,1,660
15.01.22,5,0,2,6655,5522,12781,1320,0,99,55,172,33660,120,64,49,91,0,120
16.01.22,6,0,2,1742,1459,6541,120,0,78,60,98,25560,180,71,61,93,1,360
17.01.22,0,0,2,2690,2318,6300,840,0,78,50,106,28500,120,66,53,96,0,300
18.01.22,1,0,2,3931,3183,9780,420,0,81,53,131,28680,120,69,54,90,1,780
19.01.22,2,0,2,737,610,4680,0,0,73,53,96,32100,120,70,63,82,1,360
20.01.22,3,0,2,11947,10192,6240,6480,0,81,52,141,32220,120,62,42,82,1,660
21.01.22,4,0,2,14970,12634,8820,7680,0,84,48,151,19620,120,80,61,93,2,1080
22.01.22,5,0,2,5045,4162,10680,1500,0,86,52,114,31620,120,74,64,85,1,660
23.01.22,6,0,2,12616,11669,14101,5520,540,96,55,190,29460,180,75,60,91,3,1020
24.01.22,0,0,2,11813,11789,4620,4380,1560,94,49,190,25440,120,76,61,94,2,840
25.01.22,1,0,2,1697,1395,6779,0,0,100,54,126,19800,120,87,80,111,1,300
26.01.22,2,0,2,7213,6048,3720,3360,0,91,54,176,36180,120,97,88,120,1,1020
27.01.22,3,0,2,9445,7636,4081,4980,0,84,47,164,34740,120,79,45,148,3,1140
28.01.22,4,0,2,2626,2165,8401,240,0,78,53,101,27360,300,80,71,148,4,2160
29.01.22,5,0,2,1459,1252,7320,0,0,75,45,94,37800,120,65,51,87,3,1440
30.01.22,6,0,2,1499,1241,7380,0,0,70,58,98,37800,120,60,50,78,2,660
31.01.22,0,0,2,1151,946,5460,0,0,67,35,90,31800,120,55,48,71,1,300
01.02.22,1,1,2,567,471,2640,0,0,65,44,166,33720,120,59,51,89,0,180
02.02.22,2,1,2,,,,,,,,,40560,120,57,47,77,5,3240
03.02.22,3,1,2,,,,,,,,,29700,120,54,45,86,1,300
04.02.22,4,1,2,675,554,4081,0,0,69,53,93,28920,120,57,47,77,1,780
05.02.22,5,1,2,1470,1230,5700,0,0,57,50,65,35760,120,59,49,82,1,420
06.02.22,6,1,2,8475,7503,13440,1500,780,59,58,63,29700,120,60,44,78,0,120
07.02.22,0,1,2,6000,5161,4801,2940,0,79,44,168,26880,120,72,56,101,2,480
08.02.22,1,1,2,3406,2759,8520,360,0,78,47,150,30900,120,73,54,100,3,2280
09.02.22,2,1,2,627,518,3000,0,0,73,50,166,24120,120,72,57,91,1,780
10.02.22,3,1,2,11188,9492,9060,5280,0,82,47,156,25080,120,68,57,88,1,360
11.02.22,4,1,2,10852,9058,11280,4680,0,85,56,186,17700,120,73,63,89,0,120
12.02.22,5,1,2,7692,6656,14400,3180,0,83,42,183,26880,120,71,46,94,0,120
13.02.22,6,1,2,4188,3577,4440,2040,0,79,58,116,34140,120,68,51,131,0,960
14.02.22,0,1,2,7570,6227,11160,3120,0,82,45,143,22380,120,67,55,76,0,120
15.02.22,1,1,2,7036,6330,8460,2640,240,81,49,175,20160,120,70,57,80,1,480
16.02.22,2,1,2,14668,13472,7980,10605,0,79,53,159,29460,120,66,57,84,3,1020
17.02.22,3,1,2,6718,5542,13740,1200,0,77,48,112,18600,180,74,65,101,0,180
18.02.22,4,1,2,4528,3894,11641,1019,1560,82,47,143,30000,120,62,50,82,2,1440
19.02.22,5,1,2,6503,5312,14040,2220,0,87,46,126,25380,180,71,51,87,2,720
20.02.22,6,1,2,7843,6401,11160,3000,960,78,50,153,25860,120,,,,3,1620
21.02.22,0,1,2,6479,5764,9300,1560,3480,76,48,144,27360,120,68,49,88,4,1380
22.02.22,1,1,2,15169,12773,8760,7980,0,76,49,157,22320,120,65,49,85,0,240
23.02.22,2,1,2,5524,4861,11400,1620,3540,73,39,144,23700,120,63,50,86,1,300
24.02.22,3,1,2,6146,5325,11940,1740,0,79,45,121,17880,120,68,53,79,0,180
25.02.22,4,1,2,8182,6817,10621,2880,1260,82,41,149,24960,120,69,62,83,3,1080
26.02.22,5,1,2,6423,6201,7021,3360,3720,89,50,178,30060,120,73,56,98,1,1320
27.02.22,6,1,2,6969,5878,10861,1920,1020,86,68,164,27000,120,73,56,92,3,720
28.02.22,0,1,2,12722,10806,8280,6060,1320,75,47,136,24480,120,65,51,81,0,180
01.03.22,1,2,2,9850,8565,8640,3420,2760,79,50,127,20220,120,66,52,89,1,900
02.03.22,2,2,2,8999,7743,12600,3240,0,79,44,199,27240,120,57,47,87,2,1140
03.03.22,3,2,2,6238,5350,11580,1800,600,73,42,140,25620,120,64,50,81,2,480
04.03.22,4,2,2,15556,12786,12000,8100,0,78,48,133,25320,120,63,51,92,2,1200
05.03.22,5,2,2,12579,11233,8280,9488,0,85,50,151,,,,,,,
06.03.22,6,2,2,10562,9154,11100,9000,0,85,54,141,24120,120,67,52,76,0,120
07.03.22,0,2,2,6721,5870,10799,2280,2760,75,45,135,24660,120,64,50,97,2,720
08.03.22,1,2,2,8337,7089,15840,2100,0,93,61,152,22080,120,78,59,96,3,1800
09.03.22,2,2,2,10692,9077,13620,4260,0,87,49,184,28260,120,73,56,93,2,540
10.03.22,3,2,2,17201,14649,10440,9180,0,80,46,144,18420,120,70,50,106,3,960
11.03.22,4,2,2,8284,7397,8341,3599,60,76,51,117,21660,120,63,48,75,2,660
12.03.22,5,2,2,8619,7063,11160,3060,2040,80,51,204,29160,120,59,47,75,1,300
13.03.22,6,2,2,1339,1099,5040,0,0,64,55,73,26880,120,70,55,92,1,780
14.03.22,0,2,2,5621,4913,8520,2040,0,78,53,112,,,,,,,
15.03.22,1,2,2,11953,10045,12300,4920,0,77,45,119,25740,120,70,55,93,2,480
16.03.22,2,2,2,11471,9988,9841,5881,0,81,48,155,24120,120,84,67,96,2,1080
17.03.22,3,2,2,11526,9752,15000,3900,0,86,57,150,20280,120,73,64,87,0,120
18.03.22,4,2,2,9105,7552,18540,2221,0,84,59,121,21060,120,76,66,88,1,840
19.03.22,5,2,2,7240,5964,18541,1200,0,81,51,109,28200,120,67,48,82,0,120
20.03.22,6,2,3,11691,9897,15061,4621,0,86,55,112,27780,120,74,62,95,0,180
21.03.22,0,2,3,6246,5344,12061,1679,0,82,50,125,,,,,,,
22.03.22,1,2,3,6057,5332,7140,2760,0,74,49,110,23760,120,69,55,91,0,1200
23.03.22,2,2,3,12473,10648,9061,6660,0,76,52,125,28860,120,70,36,93,0,360
24.03.22,3,2,3,10182,8686,12361,3780,0,84,49,177,19080,120,76,51,102,0,120
25.03.22,4,2,3,5725,5082,7920,2400,0,67,43,85,21840,120,67,43,85,1,900
26.03.22,5,2,3,15462,13152,17039,7982,0,89,40,129,40200,120,61,46,98,1,900
27.03.22,6,2,3,2205,1791,6000,1980,0,74,46,147,20820,120,69,54,90,3,1140
28.03.22,0,2,3,8678,7526,10020,3960,0,81,51,126,21000,120,70,64,80,2,1080
29.03.22,1,2,3,6659,5715,14400,1980,0,77,49,120,29760,120,69,50,87,5,1620
30.03.22,2,2,3,7221,6478,7140,3420,1620,63,50,76,22800,120,72,55,85,3,1020
31.03.22,3,2,3,5271,4499,7860,1860,0,76,55,113,23160,120,69,47,90,0,120
01.04.22,4,3,3,5362,4652,10981,1320,0,72,54,112,28080,120,62,47,80,3,1500
02.04.22,5,3,3,5670,5196,8161,3000,0,71,45,110,26040,120,62,35,76,0,120
03.04.22,6,3,3,3686,2992,12180,540,0,77,49,136,25860,120,71,55,86,2,1320
04.04.22,0,3,3,5210,4647,7800,2460,0,59,41,68,25260,120,63,38,79,0,780
05.04.22,1,3,3,7043,6079,10200,2160,0,78,47,140,,,,,,,
06.04.22,2,3,3,4978,4333,8460,1740,0,75,43,113,28320,120,78,46,99,1,1980
07.04.22,3,3,3,7007,5938,12720,1920,0,80,36,173,28620,120,65,50,98,2,1080
08.04.22,4,3,3,5687,5016,6961,2579,0,75,47,101,20460,120,67,47,84,3,1200
09.04.22,5,3,3,847,691,3121,60,0,68,54,148,45180,120,67,45,89,5,3420
10.04.22,6,3,3,3950,3179,11880,300,0,80,44,135,,,,,,,
11.04.22,0,3,3,4046,3534,6960,1500,0,70,47,110,24000,120,71,54,88,5,1740
12.04.22,1,3,3,4344,3739,9120,1380,0,74,57,107,23400,120,63,52,80,1,540
13.04.22,2,3,3,10177,8799,6899,5460,0,81,55,137,25560,120,65,46,82,4,2760
14.04.22,3,3,3,6390,5417,11760,1980,0,78,46,166,19800,120,65,57,79,2,1200
15.04.22,4,3,3,5587,4598,13740,780,0,85,42,151,37380,120,74,52,104,2,840
16.04.22,5,3,3,511,441,3360,0,0,63,48,88,21180,120,68,53,95,1,300
17.04.22,6,3,3,3107,2546,11880,300,0,75,50,123,,,,,,,
18.04.22,0,3,3,3419,2738,9420,420,0,77,50,168,,,,,,,
19.04.22,1,3,3,10016,7973,8700,4380,0,67,52,166,22200,120,60,52,85,1,420
20.04.22,2,3,3,6222,5509,7381,2880,0,72,56,111,25560,120,59,48,75,3,840
21.04.22,3,3,3,6649,5914,7560,3120,0,64,45,112,27120,120,57,43,80,1,2340
